split,genre,dataset,year,sid,score,sentence1,sentence2
train,main-captions,images,2015,0842,3.2,వారి వెనుక ప్రజలు మరియు పువ్వులు తో ఆడుతున్న ఇద్దరు అమ్మాయిలు.,బట్టలు ధరించిన ఇద్దరు యువతులు తోటలో ఆడుతున్నారు.
train,main-captions,images,2015,0848,0.0,ఒక గులాబీ చొక్కా లో ఒక అమ్మాయి గాలి మధ్యలో ఆమె అవయవాలు విస్తరించి ఉంది.,క్రిస్మస్ దుస్తులు ధరించిన ఒక వ్యక్తి ఒక పెద్ద కాంక్రీటు భవనం పైకి ఎక్కిపోతున్నాడు.
train,main-captions,images,2015,0849,1.4,ఒక ఎరుపు చొక్కా లో ఒక చిన్న అమ్మాయి ఒక తేనెటీగ లాగుతుంది.,ఎరుపు చొక్కా లో ఒక అమ్మాయి ఒక ఫోన్ లో ఒక ఫోటో తీస్తుంది.
train,main-captions,images,2015,0851,0.0,మంచు లో స్లయిడింగ్ పిల్లల.,వీధిలో నిద్రపోతున్న మనిషి.
train,main-captions,images,2015,0854,4.2,మూడు కుక్కలు నీటిలో ఆడుతున్నాయి.,మూడు కుక్కలు నీటిలో ఈత.
train,main-captions,images,2015,0855,5.0,ఇసుక మీద నడుస్తున్న ఒక తెలుపు కుక్క.,ఒక తెల్ల కుక్క ఇసుక మీద నడుస్తుంది.
train,main-captions,images,2015,0856,0.2,"చేతులు ఎగువన ఉన్న ఒక చిన్న అమ్మాయి ఒక వ్యక్తి యొక్క వెనుక కూర్చుని, అతను ఒక కప్పు మీద పడి ఉన్నాడు.",ఒక పిల్లవాడు ఒక గేమ్ ఆడుతున్న ఇతరుల వ్యతిరేక దిశలో నడుస్తుంది.
train,main-captions,images,2015,0859,1.4,ఒక ఎరుపు మరియు తెలుపు రేసింగ్ కారు ఒక మురికి రేసింగ్ ట్రాక్ మీద రేసింగ్.,ఒక వ్యక్తి ఒక మురికి ట్రాక్ మీద ఒక రేసులో ఒక మురికి సైకిల్ నడపడం.
train,main-captions,images,2015,0860,2.2,ఒక నల్ల మరియు తెలుపు కుక్క ఒక పశువుల క్షేత్రం గుండా నడుస్తోంది.,ఒక పెద్ద నల్ల మరియు తెలుపు కుక్క సముద్రపు నీటిలో నడుస్తుంది
train,main-captions,images,2015,0862,0.6,"స్ట్రా టోపీని ధరించే వ్యక్తి తన ఫోన్ను షేడ్ చేస్తుంది, ఇతరులు రద్దీగా ఉన్న కాలువలో నడుస్తారు.",ఒక వ్యక్తి తన తల మరియు భుజాలు ఒక జక్ అప్ పార్క్ కారు కింద ఒక వీధి లో పడి ఉంది.
train,main-captions,images,2015,0863,0.8,ఒక బూడిద టైల్ గోడ ముందు ఒక మెసెంజర్ బ్యాగ్ తో ఒక వ్యక్తి.,ఎరుపు జాకెట్ లో మనిషి లైట్హౌస్ ముందు నిలబడి.
train,main-captions,images,2015,0865,3.2,ఒక కుక్క నీటిలో స్విమ్మింగ్.,మూడు కుక్కలు నీటిలో ఈత.
train,main-captions,images,2015,0867,4.6,ఒక చిన్న తెలుపు గుండ్రని జుట్టు కుక్క తన నోటిలో ఒక రాడ్ తో కాలువ గుండా పరుగెత్తుతుంది.,ఒక తెల్ల గుండ్రని జుట్టు కుక్క నోటిలో ఒక రాడ్ తో నడుస్తుంది.
train,main-captions,images,2015,0871,2.8,"బ్లోన్డ్ మహిళ ఒక నల్ల, అమెరికన్ జెండా, టార్టన్ టోపీ ధరించి ఉంది.",ఒక ఎరుపు జుట్టు మహిళ అమెరికన్ జెండా అలంకరించబడిన ఒక నల్ల బెరెట్ ధరించి ఉంది.
train,main-captions,images,2015,0872,0.6,ఒక వ్యక్తి ఒక వలను పట్టుకొని నీటిలో నిలబడి ఉన్నాడు.,ఒక నల్లజాతి మహిళ మరియు ఇద్దరు నల్లజాతి పిల్లలు పచ్చిక గుడారంలో కూర్చొని ఉన్నారు.
train,main-captions,images,2015,0873,0.4,ఒక ఎరుపు ట్రేస్ సూట్ లో ఒక మహిళ ఒక పత్రికలో నిమ్మకాయలు నొక్కడం.,ఒక గులాబీ హూడీ లో ఒక యువతి ఒక ఫోటో తీస్తుంది.
train,main-captions,images,2015,0877,4.2,ఒక వ్యక్తి వీధిలో రెండు కుక్కలను పట్టీలపై నడిపిస్తాడు,ఒక వ్యక్తి నగరంలో రెండు కుక్కలను నడిపిస్తాడు.
train,main-captions,images,2015,0880,2.2,ఒక కుక్క మంచులో నడుస్తోంది.,మురికి లో నడుస్తున్న రెండు కుక్కలు
train,main-captions,images,2015,0881,1.6,మంచు లో ఆడుతున్న ఒక చిన్న పిల్లవాడు.,గోధుమ మరియు తెలుపు కుక్క మంచులో ఆడుతోంది.
train,main-captions,images,2015,0890,3.2,ఒక బ్లూ షర్టు మరియు బ్రాన్ షార్ట్స్ లో ఒక మహిళ ఒక టేబుల్ వద్ద కూర్చుని.,వెలుపల పట్టిక వద్ద ఒక నవ్వుతూ యువతి ఒక టర్కీజ్ చొక్కా మరియు bandanna పోజ్.
train,main-captions,images,2015,0897,3.2,మంచు లో నడుస్తున్న ఒక తెలుపు కుక్క,కుక్కలు మంచులో పరుగెత్తుతున్నాయి.
train,main-captions,images,2015,0899,0.0,నల్ల కుక్క మంచు ద్వారా నడుస్తోంది.,ఒక రేసింగ్ కారు డ్రైవర్ తన కారును బురదలో నడుపుతున్నాడు.
train,main-captions,images,2015,0900,4.4,ఒక కుక్క ఒక ఆకుపచ్చ స్వెటర్ మరియు ఒక బ్యాగ్ తో మంచు మీద నడుస్తున్న.,ఒక చిన్న కుక్క ఒక ఆకుపచ్చ స్వెటర్ మరియు ఒక బ్యాగ్ ధరించి మంచు ద్వారా నడుస్తుంది.
train,main-captions,images,2015,0901,0.6,ఒక డెస్క్ చుట్టూ కూర్చున్న వ్యక్తుల సమూహం.,ఒక బీచ్ లో అమ్మాయిలు సమూహం.
train,main-captions,images,2015,0903,2.8,మూడు కుక్కలు ఒక మైదానంలో పరుగెత్తుతున్నాయి.,రెండు కుక్కలు ఒక పచ్చిక క్షేత్రంలో పరుగెత్తుతున్నాయి
train,main-captions,images,2015,0904,0.4,ఒక పురుషుడు మరియు ఒక మహిళ వారి చేతులు వారి చీలమండ మీద ఒక క్రిస్మస్ చెట్టు పక్కన నిలబడి.,తెలుపు గడ్డం మరియు నీలం టోపీ కలిగిన వ్యక్తి ఒక వర్క్షాప్ తలుపు వద్ద నిలబడి ఉన్నాడు.
train,main-captions,images,2015,0905,1.2,నలుపు మరియు తెలుపు కుక్క తన కాళ్ళలో ఒక స్టిక్ ఉంది.,ఒక నల్ల కుక్క మరియు ఒక తెల్ల కుక్క మంచు మీద నిలబడి ఉన్నాయి.
train,main-captions,images,2015,0906,1.4,మంచు ద్వారా నడుస్తున్న ఒక తెలుపు కుక్క,నలుపు మరియు తెలుపు కుక్క గడ్డి ద్వారా నడుస్తుంది.
train,main-captions,images,2015,0909,0.6,నేపథ్యంలో పర్వతాలు ఉన్న మంచుతో కప్పబడిన కొండపై స్కీలపై ఒక వ్యక్తి,ఒక కుక్క నేపథ్యంలో పర్వతాలు మరియు ఇసుకతో నీటిలో నడవడం ఆనందిస్తుంది.
train,main-captions,images,2015,0918,1.2,ఒక సైకిల్ మీద ఒక మనిషి ఒక నదికి గూడు.,బైక్ మీద ఒక వ్యక్తి చాలా అధిక జంప్ చేస్తుంది.
train,main-captions,images,2015,0927,0.4,ఒక స్కీయింగ్ మంచు కొండ డౌన్ వెళ్తున్నారు.,మంచులో ఒక గోధుమ కుక్క పడుతోంది.
train,main-captions,images,2015,0928,3.6,రెండు కుక్కలు గడ్డి మీద నడుస్తున్నాయి.,మురికి లో నడుస్తున్న రెండు కుక్కలు
train,main-captions,images,2015,0930,0.6,ఒక వ్యక్తి బీచ్ వద్ద ఒక దీర్ఘ గొట్టం నుండి ఒక ద్రవం స్ప్రే.,"ఒక వ్యక్తి తన బైక్ మీద కూర్చున్నాడు, ఒక చక్రం గాలిలో ఉంది."
train,main-captions,images,2015,0935,2.2,ఎరుపు జాకెట్ లో ఒక వ్యక్తి మరొక వ్యక్తిపై నీలం మంచు స్కేట్లు తాకిన.,ఒక లేడీ మంచులో ఒకరి ఐస్ స్కేట్లను కట్టుకుంటుంది.
train,main-captions,images,2015,0938,4.8,ఒక అమ్మాయి ఒక ట్రంపోలిన్ మీద తన తలపై తలక్రిందులుగా తిరుగుతుంది.,ఒక అమ్మాయి ఒక ట్రంపోలిన్ మీద తన తలపై దూకడం.
train,main-captions,images,2015,0946,2.0,ఒక మహిళ చెట్ల ముందు నిలబడి మరియు నవ్వుతూ.,ఒక వ్యక్తి నగరం యొక్క స్కైలైన్ ముందు చెట్లు నడవడం.
train,main-captions,images,2015,0952,2.4,ఒక బాలుడు ఒక స్విమ్మింగ్ పూల్ లో ఒక వెనుక తిరగడం.,ఒక బాలుడు ఎరుపు మరియు నీలం స్విమ్ ట్రంక్ ధరించి ఒక స్విమ్మింగ్ పూల్ లోకి తల మొదటి జంపింగ్.
train,main-captions,images,2015,0953,4.2,ముగ్గురు చిన్నపిల్లలు తమను తాము బుడగలు కవర్.,ఒక పూల్ పక్కన నిలబడి ఉన్న ముగ్గురు పిల్లలు నురుగు బుడగలతో కప్పబడి ఉన్నారు.
train,main-captions,images,2015,0954,0.2,మరొక అమ్మాయి వాటిని విస్మరిస్తున్నప్పుడు బాలుడు అమ్మాయిని చూస్తున్నాడు.,జంట చూస్తున్నప్పుడు బాలుడు పూల్ లోకి మునిగిపోతున్నాడు.
train,main-captions,images,2015,0960,3.2,బ్లూ కాలర్ తో ఒక నల్ల కుక్క మంచు లో నడుస్తోంది.,ఎరుపు కాలర్ తో ఒక నల్ల కుక్క మంచు లో ఆడుతోంది.
train,main-captions,images,2015,0964,3.8,ఒక పక్షి ఒక చెట్టు లో కూర్చుని.,ఒక పక్షి ఆకులు లేని చెట్టులో కూర్చుంటుంది.
train,main-captions,images,2015,0965,4.0,ఒక గోధుమ కుక్క ఒక నారింజ బంతిని చికాకుతుంది.,ఒక కుక్క నోటిలో ఒక నారింజ బంతి ఉంది.
train,main-captions,images,2015,0972,0.6,ఒక బూడిద కుక్క ఒక బంతిని పట్టుకోవటానికి గాలిలోకి దూకడం.,ఒక బంతిని పట్టుకోవటానికి ఎగురుతున్న ముగ్గురు యువతులు.
train,main-captions,images,2015,0976,3.2,ఒక పిల్లవాడు ఒక పిక్నిక్ టేబుల్ నుండి మరొకటికి నడుస్తున్నాడు.,బాలుడు ఉద్యానవనంలో ఒక పిక్నిక్ టేబుల్ నుండి మరొకటికి దూకుతాడు.
train,main-captions,images,2015,0979,3.0,మంచు లో ఒక కుక్క.,మంచు లో రెండు కుక్కలు.
train,main-captions,images,2015,0981,4.8,బీచ్ వెంట నడుస్తున్న డాల్మేషన్.,ఒక డాల్మేషన్ ఒక బీచ్ వెంట నడుస్తుంది.
train,main-captions,images,2015,0986,5.0,మంచు ద్వారా నడుస్తున్న ఒక కుక్క.,ఒక కుక్క మంచు లో నడుస్తుంది.
train,main-captions,images,2015,0989,2.0,నలుగురు నల్ల కుక్కలు గడ్డి మీద పరుగెత్తుతాయి.,ఒక కుక్క గడ్డి క్షేత్రం గుండా పరుగెత్తుతుంది.
train,main-captions,images,2015,0990,3.6,ఎరుపు మరియు నలుపు లో ఒక వ్యక్తి తన తల తో ఒక ఫుట్బాల్ బంతి కొట్టడం ఉంది.,ఎరుపు స్ట్రిప్డ్ ఫుట్బాల్ చొక్కా ధరించిన వ్యక్తి ఒక బంతిని తలస్తాడు.
train,main-captions,images,2015,0991,1.2,ఒక గోధుమ కుక్క గడ్డి మీద నడుస్తోంది.,ఒక కుక్క ఒక చెట్టు ద్వారా మరొకదానిని వెంబడిస్తుంది.
train,main-captions,images,2015,0999,4.6,ఒక మహిళ బీచ్ లో ఒక స్కేట్బోర్డ్ మీద ఒక శిశువు ఉంచడం.,ఒక మహిళ బీచ్ వద్ద ఒక స్కేట్బోర్డ్ మీద ఒక చిన్న శిశువు పట్టుకొని ఉంది
train,main-captions,images,2015,1001,4.0,ఒక నల్ల కుక్క ఒక తేలికపాటి గోధుమ కుక్క చెవిని ఆటగాడిగా కొట్టుకుంటుంది.,ఒక నల్లజాతి కుక్క ఒక గదిలో మరొక కుక్కను ఆటగాడిగా కొట్టుకుంటుంది
train,main-captions,images,2015,1002,4.4,బీగల్ నీటి రేఖ వద్ద బీచ్ నడవడం.,ఒక బీగల్ ప్రశాంతమైన తీరం వెంట నడుస్తుంది.
train,main-captions,images,2015,1007,5.0,నలుపు మరియు తెలుపు కుక్క గడ్డి ద్వారా నడుస్తుంది.,ఒక నల్ల మరియు తెలుపు కుక్క గడ్డి ద్వారా నడుస్తోంది.
train,main-captions,images,2015,1010,0.0,"రెండు కుక్కలు మంచు ద్వారా నడుస్తాయి, ఒకటి టెన్నిస్ బంతితో.",బాలుడు తన సైకిల్ మీద గాలి ద్వారా ఒక స్టంట్ చేస్తోంది.
train,main-captions,images,2015,1012,3.2,ఒక నల్ల కుక్క తన నోటిలో ఒక స్టిక్ తో గడ్డి మీద నడుస్తుంది.,నల్ల కుక్క తన నోటిలో ఒక బొమ్మతో గడ్డి మీద నడుస్తోంది.
train,main-captions,images,2015,1015,3.0,ఒక వ్యక్తి నగర వీధిలో పాదచారుల క్రాస్వర్డ్లో నిలబడి ఉన్న ఒక పోలీసు వైపు నడుస్తాడు.,ఒక పోలీసు నగరం లో ఒక పాదచారుల క్రాస్వర్డ్ లో నిలబడి ఉంది.
train,main-captions,images,2015,1020,4.6,ఒక నల్ల కుక్క మరియు ఒక తెలుపు కుక్క వీధిలో ఆడుతున్నారు.,ఒక నల్ల కుక్క మరియు ఒక తెలుపు కుక్క వీధిలో కలిసి ఆడుతున్నాయి.
train,main-captions,images,2015,1023,3.6,ఒక పెద్ద నల్ల మరియు తెలుపు కుక్క నీటిలో స్విమ్మింగ్ ఉంది.,స్టిక్ తో ఒక నల్ల మరియు తెలుపు కుక్క మట్టి నీటిలో ఉంది.
train,main-captions,images,2015,1024,4.2,ఒక చిన్న పిల్లవాడు తన తల మీద ఒక కోలాండర్ తో clowns.,తల మీద ఒక మెటల్ కోలాండర్ తో ఒక బాలుడు.
train,main-captions,images,2015,1037,0.0,రెండు నిర్మాణ కార్మికులు విరామం తీసుకొని ఒక కిరణం మీద కూర్చొని ఉన్నారు.,మనిషి ఒక ఎలివేటర్ సమీపంలో తన చొక్కా చాలు.
train,main-captions,images,2015,1038,1.2,ఒక మనిషి మరియు ఒక మహిళ నవ్వుతూ.,ఒక మనిషి మరియు ఒక మహిళ ముద్దు.
train,main-captions,images,2015,1040,2.83,"ఒక రంగంలో నడుస్తున్న ఒక నల్ల, గోధుమ మరియు తెలుపు కుక్క.",ఒక తెల్ల మరియు గోధుమ కుక్క ఒక మైదానంలో నడుస్తుంది.
train,main-captions,images,2015,1042,4.6,"పిల్లలు ఒక స్విమ్మింగ్ పూల్ లో ఆడుతున్నారు, ఇద్దరు పెద్దలు వారిని చూస్తున్నారు.",పెద్దలు చూసేటప్పుడు పిల్లలు పూల్ లో ఆడుతున్నారు.
train,main-captions,images,2015,1047,0.0,రెండు పిల్లలు నీటిలో చల్లుకోవటం.,రెండు కుక్కలు మంచం మీద కలిసి ఆడుతున్నాయి.
train,main-captions,images,2015,1051,4.6,గోధుమ మరియు తెలుపు కుక్క తక్కువ నీటిలో నడుస్తోంది.,ఒక తెలుపు మరియు గోధుమ కుక్క నీటి మీద నడుస్తున్నట్లు కనిపిస్తుంది.
train,main-captions,images,2015,1052,1.6,ఒక మహిళ పబ్లిక్ రవాణాలో చదివేది.,పబ్లిక్ రవాణా లో నిద్రపోయిన ఒక వ్యక్తి.
train,main-captions,images,2015,1054,1.8,ప్రజలు నేపథ్యంలో నిలబడి ఉండగా ఒక బుల్డాగ్ ఒక పచ్చిక ఉద్యానవనం గుండా నడుస్తోంది.,ఒక కుక్క పెద్ద నీటిలో పరుగెత్తడం వలన అది స్ప్లాష్ అవుతుంది.
train,main-captions,images,2015,1055,2.2,ఇటుక రహదారిపై సైకిల్ నడుపుతున్న ఒక యువకుడు,ఒక వ్యక్తి మొక్కలు చుట్టూ ఒక రాంప్ మీద బైక్ మీద ట్రిక్స్ చేస్తుంది.
train,main-captions,images,2015,1063,3.8,యువకుడు ఒక స్కేట్ పార్క్ లో స్కేట్బోర్డింగ్ ఉంది.,ఒక బ్లూ T- షర్ట్ లో ఒక బాలుడు ఒక స్కేట్బోర్డ్ లో ఒక స్కేట్ పార్క్ లో ఎయిర్బోర్డ్ ఉంది.
train,main-captions,images,2015,1068,4.4,ఒక పార్కింగ్ గ్యారేజ్ సమీపంలో ఒక ట్రయోటెక్లో ఒక అమ్మాయి తాడు మీద జంపింగ్.,ఎడమ వైపు ఒక పార్కింగ్ గ్యారేజ్ తో ట్రయోటెక్ మీద ఒక అమ్మాయి తాడు జంపింగ్.
train,main-captions,images,2015,1070,3.0,సూర్యుడు అస్తమించేటప్పుడు ఒక వ్యక్తి బీచ్ వద్ద నీటిలో ఉన్నాడు.,నీటిలో వారి సర్ఫ్ బోర్డు పైన ఒక వ్యక్తి.
train,main-captions,images,2015,1072,4.0,ఒక కుక్క ఒక ఫ్రిస్బీని పట్టుకోవడానికి గాలి మధ్యలో దూకుతుంది.,గోధుమ కుక్క ఒక గులాబీ ఫ్రిస్బీ కోసం దూకడం.
train,main-captions,images,2015,1075,1.0,కుక్క తన యజమానికి బొమ్మను తిరిగి ఇస్తుంది.,ముగ్గురు కుక్కలు కలిసి మంచులో పరుగెత్తుతాయి.
train,main-captions,images,2015,1078,4.6,రెండు ఆడ స్వింగ్స్ నుండి దూకడం.,రెండు అమ్మాయిలు స్వింగ్స్ నుండి దూకడం.
train,main-captions,images,2015,1079,0.6,ఒక చిన్న అమ్మాయితో ఒక మహిళ ఒక దుకాణం ముందు ఎలుగుబంటి విగ్రహాలతో పోజ్ చేస్తుంది.,పెద్ద జనసమూహము ఎదుట జెర్సీ ధరించిన ఒక వ్యక్తి నిలుచున్నాడు.
train,main-captions,images,2015,1087,4.4,ఒక చొక్కా లేని మనిషి ఒక గడ్డి మీద ఫుట్బాల్ ఆడుతున్న.,ఒక చొక్కా లేని వ్యక్తి ఒక ఫుట్బాల్ పట్టుకుంటాడు
train,main-captions,images,2015,1088,0.8,ఆకుపచ్చ దుస్తులు ధరించే అమ్మాయి తన చేతుల్లో ఏదో ట్విస్ట్ చేస్తుంది.,ఆకుపచ్చ షార్ట్స్ మాత్రమే ధరించే ఒక యువకుడు ఇటుక నేపథ్యంతో అసౌకర్యంగా పోజ్ చేస్తాడు.
train,main-captions,images,2015,1092,0.4,ఎరుపు జాకెట్ లో ఒక వ్యక్తి చిత్రం కోసం తన బైక్ పట్టుకొని ఉంది.,ఎరుపు జాకెట్ లో ఒక మహిళ ఒక సహజ ప్రకృతి దృశ్యాన్ని వీడియో చేస్తోంది.
train,main-captions,images,2015,1093,0.8,ఒక బాలుడు అంత రద్దీగా లేని పబ్లిక్ పూల్ లోకి దూకుతాడు.,ఒక వ్యక్తి స్నోబోర్డ్ మీద ఉన్నప్పుడు దూకడం.
train,main-captions,images,2015,1096,0.6,క్లౌన్లు కెమెరా కోసం ఒక భంగిమ హిట్.,ఆరెంజ్ లో ఒక శిశువు తరంగాలు లో ఒక boogie బోర్డు మీద ఉంది.
train,main-captions,images,2015,1098,0.0,నాలుగు పిల్లలు చేతులు పట్టుకొని ఒక స్విమ్మింగ్ పూల్ లోకి దూకడం.,నాలుగు కుక్కలు మంచులో ఆడుతున్నాయి.
train,main-captions,images,2015,1104,2.8,ఒక బాలుడు రెండు గుమ్మడికాయలతో ఒక వాహనాన్ని నెట్టాడు.,ఒక పిల్లవాడు రెండు గుమ్మడికాయలతో కూడిన వాహనం వెనుక కూర్చుంటాడు.
train,main-captions,images,2015,1105,0.0,తీవ్రమైన మ్యాచ్లో ఇద్దరు ఫుట్బాల్ క్రీడాకారులు బంతి కోసం పోరాడుతున్నారు.,రెండు చిన్న నారింజ మరియు తెలుపు కుక్కలు మంచు లో ఉన్నాయి.
train,main-captions,images,2015,1111,3.8,నల్ల కుక్క ఎత్తైన గడ్డిలో నడుస్తోంది.,నల్ల కుక్క గడ్డి ద్వారా నడుస్తోంది.
train,main-captions,images,2015,1116,3.4,మంచులో ఆడుతున్న రెండు నల్ల కుక్కలు.,ఒక నల్ల కుక్క మంచు లో త్రవ్వించి.
train,main-captions,images,2015,1121,5.0,ఒక కుక్క గొలుసు మీద దూకుతుంది.,ఒక కుక్క గొలుసు మీద దూకడం.
train,main-captions,images,2015,1125,4.6,ఒక చెక్క బెంచ్ మీద కూర్చున్న నల్ల జేబుతో ఒక అమ్మాయి.,ఒక నల్ల జేబుతో ఒక యువతి చెక్క బెంచ్ మీద కూర్చుంటుంది.
train,main-captions,images,2015,1129,2.2,ఒక నల్ల మరియు ఒక పసుపు కుక్క,ఒక నల్ల కుక్క మరియు ఒక గోధుమ మరియు తెలుపు కుక్క ఒక మైదానంలో ఆడుతున్నాయి.
train,main-captions,images,2015,1130,3.4,ఒక బంతి పిట్ లో ముగ్గురు పిల్లలు.,అనేక మంది పిల్లలు ఒక బంతి పిట్ లో ఆడుతున్నారు.
train,main-captions,images,2015,1131,3.6,ఒక పెద్ద తెలుపు మరియు బూడిద కుక్క ఒక అడ్డంకి కోర్సు లో ఒక పసుపు సొరంగం ద్వారా నడుస్తుంది.,ఒక తెలుపు మరియు నల్ల కుక్క ఒక పసుపు మరియు నారింజ గొట్టం అయిపోతోంది.
train,main-captions,images,2015,1133,4.8,ఒక స్విమ్మర్ స్విమ్మింగ్ పూల్ లో బ్యాక్స్ట్రోక్ చేస్తోంది.,ఒక స్విమ్మింగ్ పూల్ లో వెనుక స్ట్రోక్ చేస్తున్న వ్యక్తి
train,main-captions,images,2015,1135,0.0,ఒక వ్యక్తి ఒక సరస్సు సమీపంలో ఒక రాతి మార్గంలో బైక్ మీద నిలబడి ఉన్నాడు.,"ఒక మహిళ ఒక తెలుపు తల పట్టీ, ఊదా ట్యాంక్ టోప్ మరియు నల్ల చేతి తొడుగులు ధరించి ఉంది."
train,main-captions,images,2015,1136,2.4,ఒక గోధుమ కుక్క ఆకుపచ్చ గడ్డిలో నడుస్తోంది.,ఒక గోధుమ కుక్క నది గుండా నడుస్తోంది.
train,main-captions,images,2015,1139,3.4,ఒక చిన్న తెలుపు కుక్క మరియు పెద్ద గోధుమ కుక్క గడ్డి మీద ఆడుతున్నాయి.,ఒక చిన్న తేలికపాటి బూడిద రంగు కుక్క గడ్డిలో నిలబడి ఉన్న పెద్ద గోధుమ కుక్కను దాటి నడుస్తోంది.
train,main-captions,images,2015,1141,3.4,"ఒక మహిళ ఒక కుక్కను పట్టుకుంటుంది, మరొక కుక్క సమీపంలో ఒక పొలంలో నిలుస్తుంది.",మరొక కుక్క తోటలో ఆడుతున్నప్పుడు ఒక మహిళ ఒక కుక్కను పట్టుకుంటుంది.
train,main-captions,images,2015,1146,2.4,నీటిలో నడుస్తున్న ఒక నల్ల కుక్క.,రెండు నల్ల కుక్కలు మంచులో నడుస్తున్నాయి.
train,main-captions,images,2015,1148,1.8,ఒక నల్ల కుక్క మంచులో నడుస్తోంది.,ఒక నల్ల కుక్క నోటిలో ఒక బంతి తో స్విమ్మింగ్ ఉంది.
train,main-captions,images,2015,1149,1.6,ఆకుపచ్చ దుస్తులు ధరించిన ఒక మహిళ తన బూడిద రంగు కుక్కతో ఆడుతోంది.,ఒక బూడిద రంగు కుక్క మంచం మీద పడుతున్నప్పుడు ఒక అమ్మాయి చేతిని నలిగిస్తుంది.
train,main-captions,images,2015,1150,4.6,రెండు ఇల్లులేని పురుషులు ఒక కార్డ్బోర్డ్ సైన్ తో బయట నిలబడి.,రెండు ఇల్లులేని యువకులు కార్డ్బోర్డ్ సైన్ పట్టుకొని.
train,main-captions,images,2015,1152,3.6,ఒక గోధుమ కుక్క నీటిలో తిరుగుతుంది.,ఒక కుక్క చీకటి నీటిలో స్ప్లాష్ చేస్తుంది.
train,main-captions,images,2015,1154,2.8,తెలుపు హెల్మెట్ ధరించిన నారింజ చొక్కా ధరించిన ఒక వ్యక్తి సైకిల్ నడుపుతున్నాడు.,బ్లూ హెల్మెట్ ధరించే వ్యక్తి ఒక పోలారిస్ రైడ్.
train,main-captions,images,2015,1159,1.8,ఒక చిన్న పిల్లవాడు ఒక వివాహ పార్టీ ముందు నిలబడి నవ్వుతూ ఉంది.,కూర్చున్న జనసమూహము ఎదుట ఒక వేదికపై నిలుచున్న వ్యక్తి
train,main-captions,images,2015,1163,3.6,ఒక మంచు మోటార్ సైకిల్ మీద ఒక వ్యక్తి.,మధ్య జంప్ లో ఒక మంచు మోటార్ సైకిల్ లో ఒక వ్యక్తి.
train,main-captions,images,2015,1166,0.8,మనిషి తీరంలో నిలబడి ఒక పడవతో ఒక బంతిని కొట్టడం.,రెండు టీనేజ్ అమ్మాయిలు బీచ్ పక్కన నిలబడి ఐపాడ్లను వింటున్నారు.
train,main-captions,images,2015,1168,0.4,పైన ఉన్న ఫోటోలో ఇద్దరు పురుషులు విశ్రాంతి తీసుకుంటున్నట్లు కనిపిస్తుంది.,స్విమ్ టోపీ మరియు గ్లాసెస్ తో ఒక వ్యక్తి శ్వాస తీసుకోవడం.
train,main-captions,images,2015,1171,4.6,ఇసుక మీద కలిసి నడుస్తున్న రెండు గోధుమ కుక్కలు,రెండు గోధుమ కుక్కలు ఇసుక మీద నడుస్తున్నాయి.
train,main-captions,images,2015,1175,1.4,ఒక నల్ల కుక్క ఒక ఎరుపు ఫ్రిస్బీని వెంబడిస్తోంది.,ఒక నల్ల పూడల్ మంచు లో నడుస్తున్న.
train,main-captions,images,2015,1177,3.0,గుర్రపు తోలు తో రెండు అమ్మాయిలు ఒక వినోద పార్క్ రైడ్ రైడ్.,ఒక యువతి ఒక వినోద ఉద్యానవనంలో ఒక రైడ్ ఉంది.
train,main-captions,images,2015,1178,4.2,ఒక కుక్క ఇసుకలో త్రవ్వడం.,ఒక గోధుమ కుక్క ఇసుకలో త్రవ్విస్తుంది.
train,main-captions,images,2015,1185,0.0,దుకాణాల ముందు ట్రయల్లో ఇద్దరు పురుషులు కూర్చున్నారు.,స్నానపు దుస్తులు ధరించిన ఒక మహిళ బీచ్లో ఒక కుక్కను నడిపిస్తుంది.
train,main-captions,images,2015,1186,4.6,ఒక నలుపు మరియు తెలుపు మచ్చలు ఉన్న కుక్క ఒక ప్రవాహం మీద దూకుతుంది.,ఒక నల్ల మరియు తెలుపు మచ్చలు ఉన్న కుక్క చిన్న నీటి ప్రవాహం మీద దూకుతుంది.
train,main-captions,images,2015,1190,3.0,ఒక Bmx బైక్ మీద ఒక వ్యక్తి.,గాలి మధ్యలో బైక్ మీద ఒక వ్యక్తి
train,main-captions,images,2015,1191,4.6,ఎత్తైన గడ్డిలో నడుస్తున్న ఇద్దరు కుక్కలు.,రెండు కుక్కలు ఒక గడ్డి ప్రాంతం గుండా నడుస్తున్నాయి.
train,main-captions,images,2015,1192,1.0,ఒక ఎరుపు బంతి తర్వాత దూకడం ఒక లేస్ ధరించి చిన్న తెలుపు కుక్క.,ఒక నల్ల మరియు తెలుపు కుక్క మంచులో ఒక స్టిక్ను తిరిగి ఇస్తుంది.
train,main-captions,images,2015,1195,3.2,ఒక భవనం వెలుపల నిలబడి ఉన్న వ్యక్తుల సమూహం.,వెలుపల ఒక పెద్ద సమూహం ప్రజలు ఒక లైన్ ఏర్పాటు చేశారు.
train,main-captions,images,2015,1197,1.6,ఒక తోటలో నృత్యం చేస్తున్న నలుగురు పిల్లల సమూహం.,చిన్నపిల్లల బృందం రంగురంగుల పరుపులపై పొడిగింపులు చేస్తుంది.
