split,genre,dataset,year,sid,score,sentence1,sentence2
train,main-captions,images,2014,0151,3.0,Babur da aka ajiye kusa da mota.,Motocin BMW da aka ajiye tsakanin motoci biyu.
train,main-captions,images,2014,0153,4.0,Ciki mai launin toka yana kallon taga.,Wani cat yana kallon ta taga.
train,main-captions,images,2014,0154,4.2,hoton baki da fari na saniya a karkashin itace.,Hoton baki da fari na saniya yana tafiya a karkashin itace a filin.
train,main-captions,images,2014,0155,2.8,Shuka a cikin tukunya a cikin hasken rana daga taga.,Shuke-shuke na tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar tukunyar.
train,main-captions,images,2014,0157,2.8,Mutane huɗu suna yin jirgi kusa da gabar tekun.,Mutane hudu suna cikin jirgin ruwa a kan ruwan kore.
train,main-captions,images,2014,0158,0.0,Yarinya a cikin jan shirt yana hawa doki mai launin ruwan kasa.,Wani kare mai launin ruwan kasa da fari yana kwance a gado tare da murfin rawaya.
train,main-captions,images,2014,0161,1.4,Akwai ƙaramin tebur da kujera a gaban ɗakin wanka.,Ɗaki tare da ganuwar launin ruwan kasa da na'urar wanki da na bushewa.
train,main-captions,images,2014,0162,4.0,Jirgin fasinja na Amtrak yana jiran a tashar.,Jirgin fasinja yana jira a tashar.
train,main-captions,images,2014,0163,1.8,Wani babban jet a ƙasa a filin jirgin sama.,Jirgin fasinja yana tashi a cikin iska.
train,main-captions,images,2014,0167,2.0,Yarinyar da ke saka kwalkwali tana hawa doki.,Wata yarinya da ke sanye da rigar ja tana hawa doki mai launin ruwan kasa.
train,main-captions,images,2014,0169,1.4,Mutane suna zaune a farfajiyar.,Mutane suna zaune a kan gado.
train,main-captions,images,2014,0170,1.6,Dawakai biyu a tsaye a cikin wani alkalami.,Ƙungiyar dawakai suna kiwo a filin.
train,main-captions,images,2014,0172,3.4,Jirgin kasa na ja da kuma jirgin kasa na rawaya a kan hanyoyi.,Jiragen kasa biyu suna tafiya a kan layin.
train,main-captions,images,2014,0173,1.0,Mutane biyu suna zaune a tebur a gidan cin abinci.,Wani rukuni na mutane suna zaune a kusa da tebur a veranda.
train,main-captions,images,2014,0174,1.4,Ɗan ragon yana tsaye kusa da ƙananan dabbobi biyu.,Tumaki suna tsaye kusa da 'ya'yanta.
train,main-captions,images,2014,0177,2.2,Mutum yana hawa keken ƙasa a waje.,Mutum yana tsalle a kan babur a cikin iska.
train,main-captions,images,2014,0178,0.2,Dabba mai launin ruwan kasa tare da kunnuwan kunne a filin ciyawa.,Tumaki da yawa suna tsaye a kan tudu mai laushi.
train,main-captions,images,2014,0180,4.2,Jirgin ruwa yana tafiya a kan ruwa.,Jirgin ruwa yana gudana a kan ruwa mai launin shuɗi.
train,main-captions,images,2014,0185,4.2,wata mace da takalmin Viking a kanta.,Wata mace mai murmushi da ke zaune da hular Viking.
train,main-captions,images,2014,0186,4.2,An ajiye farin bas mai hawa biyu.,An ajiye motar bas mai hawa biyu mai launin ja da fari.
train,main-captions,images,2014,0189,2.8,Filin tumaki baki da fuska.,Ɗaya daga cikin tumakin da ke da fuska ta baƙar fata.
train,main-captions,images,2014,0190,4.0,Tsuntsaye biyu suna kwance a kan ƙungiyar ƙarfe.,Ƙananan tsuntsaye biyu suna kwance a kan sandar ƙarfe.
train,main-captions,images,2014,0192,1.6,Tebur tare da blue tebur masana'anta a kitchen.,Aljihun katako a cikin kitchen.
train,main-captions,images,2014,0195,4.0,Wata matashiya tare da ƙuƙwalwar hannu tana sanye da bikini top da jeans.,Wata mace a cikin bikini top da jeans.
train,main-captions,images,2014,0196,4.0,Doki mai launin ruwan kasa yana kiwo a filin ciyawa.,Doki mai launin ruwan kasa yana tsaye a tsakiyar filin ciyawa.
train,main-captions,images,2014,0197,1.4,Wani tukunyar ruwa yana tsakiyar farantin da aka rufe da takarda.,An saka tukunyar abinci a tsakiyar farantin tebur mai ja.
train,main-captions,images,2014,0198,0.6,Wata saniya ta fari da baƙar fata tana tsaye a filin ciyawa.,Wani blue jay tsaye a cikin wani ciyawa filin.
train,main-captions,images,2014,0199,3.2,Jirgin sama mai launin rawaya da shuɗi yana tashi a sararin sama.,Jirgin sama mai fari yana tashi a cikin blue sama.
train,main-captions,images,2014,0201,0.0,Wata mace da ke zaune a kujera a bikin Kirsimeti yana yin kayan shafa.,Jirgin kasa yana zaune a kan layin dogo a filin jirgin kasa.
train,main-captions,images,2014,0202,0.8,Matasa 'yan Asiya hudu suna zaune a cikin ɗakin kwana ko ɗakin kwana.,Yarinya da ke zaune a kujera mai rai.
train,main-captions,images,2014,0203,4.6,Jirgin kasa yana tafiya a kan layin dogo.,Jirgin kasa yana zamewa a kan hanyoyi.
train,main-captions,images,2014,0204,0.2,Wata matashiya da ke sanye da baƙar fata.,Yara biyu da suka saka tufafi suna zaune a kan kujera.
train,main-captions,images,2014,0206,3.0,Wani rukuni na mutane suna zaune a tebur tare da abin sha.,Mutane hudu suna zaune a tebur.
train,main-captions,images,2014,0208,0.0,Jirgin da ke tashi a nesa.,Wata mace da farin doki.
train,main-captions,images,2014,0209,0.2,Wani rukuni na kogin barges tare da itatuwa a bango.,Ƙungiyar shanu a cikin filin tare da alamun rawaya a kunnuwansu.
train,main-captions,images,2014,0210,3.6,Gidan zama tare da teburin cin abinci a bango.,Gidan zama tare da manyan sofas da teburin cin abinci a bango.
train,main-captions,images,2014,0211,4.0,Cat mai launin rawaya mai launin rawaya yana hutawa a kan gado mai launin shuɗi.,A orange tabby cat barci a kan gado mai matasai.
train,main-captions,images,2014,0212,0.0,Jirgin fasinja yana zuwa tashar.,Wani babban tsuntsu yana tashi a cikin iska.
train,main-captions,images,2014,0213,3.4,Mutane biyu suna yin yawo a cikin wani jan jirgin ruwa tare da bishiyoyi a bango.,Mutane biyu suna tafiya a cikin jirgin ruwa mai launin rawaya a cikin kogi tare da bishiyoyi a bango.
train,main-captions,images,2014,0216,2.2,Jirgin kasa mai duhu yana tafiya a kan layin dogo.,Jirgin kasa mai launin fata ba ya aiki a kan layin dogo.
train,main-captions,images,2014,0217,3.5,Wani fararen jeep da aka ajiye a gaban wani shago.,Wani fararen Jeep da aka ajiye a kan titi.
train,main-captions,images,2014,0218,0.4,Mata biyu suna tsaye a gaban motar yawon shakatawa.,Mutane biyu suna magana a gaban jirgin sama.
train,main-captions,images,2014,0221,0.0,Wani mutum yana hawa babur mai baƙar fata.,Wani yaro yana zaune a kan babban kujera na fata baƙar fata.
train,main-captions,images,2014,0222,0.8,An ajiye keke a waje da kantin sayar da littattafai.,Mutane suna tsaye a waje da kantin sayar da littattafai.
train,main-captions,images,2014,0223,3.8,Jirgin sama a tsakiyar jirgin sama a faɗuwar rana.,Jirgin sama yana tashi kusa da faɗuwar rana.
train,main-captions,images,2014,0225,3.4,Motoci biyu masu ja sun tsaya tare da lambuna a gabansu.,Ana ajiye motoci masu launin ja a kusa da wani babban fararen gini kusa da wani lambu na yau da kullum.
train,main-captions,images,2014,0226,3.4,Wani launin rawaya mai launin rawaya yana manne wa gefen kurkuku.,Tsuntsaye mai launin rawaya da ruwan hoda suna riƙe da gefen kurkuku.
train,main-captions,images,2014,0228,3.0,Ma'aurata suna tafiya a cikin karamin jirgin ruwa.,Maza biyu suna tafiya a cikin karamin jirgin ruwa.
train,main-captions,images,2014,0229,3.6,A azurfa da kuma blue babur zaune kusa da mota.,Babur da aka ajiye kusa da mota.
train,main-captions,images,2014,0230,5.0,Jirgin mota mai hawa biyu mai launin ja.,Bas mai rufi mai hawa biyu.
train,main-captions,images,2014,0231,0.4,Ƙafafun suna tsaye a rana mai kyau tare da babban gini a baya.,Jami'an 'yan sanda biyu suna tsaye a bayan van tare da bas a baya.
train,main-captions,images,2014,0232,1.6,Karamin kare mai launin fata yana cinye reshe yayin da yake kwance a kan katako na katako.,Fararen kare yana kwance a kan bene na itace a ƙarƙashin teburin.
train,main-captions,images,2014,0233,4.4,Wani mutum yana tsaye a gaban jirgin kasa na azurfa.,Wani mutum yana tsaye a gaban motar dogo ta azurfa.
train,main-captions,images,2014,0234,5.0,Wani ɗan gajeren hoto na tumaki tare da harshensa yana ratayewa.,Hoton hoto na tumaki tare da harshensa yana ratayewa.
train,main-captions,images,2014,0235,4.2,Wata saniya mai ƙahoni baki da fari tana tsaye a filin.,wata saniya ta fari da baƙar fata tana tsaye a filin.
train,main-captions,images,2014,0238,4.0,Wani mutum yana hawa fararen doki a filin wasa.,Mutumin da ke hawa fararen doki.
train,main-captions,images,2014,0241,2.2,Jirgin kasa yana zaune a kan layin kusa da filin.,Jirgin kasa yana tafiya a kan layin dogo.
train,main-captions,images,2014,0242,0.4,Wata mace da karamin yaro suna zaune a teburin cin abinci suna murmushi ga kyamara.,Wani karamin cat yana kwance a kan katako na katako yana kallon kyamarar.
train,main-captions,images,2014,0243,0.4,Hoton Buddha yana zaune a kan tebur tare da mai gudana tebur na katako.,Tsuntsaye yana tsaye a saman katako na katako.
train,main-captions,images,2014,0245,0.0,Motoci biyu masu ja suna motsawa a gaban lambu.,Jirgin kasa yana zuwa tashar jirgin kasa.
train,main-captions,images,2014,0246,3.8,shanu suna kiwo a filin da aka rufe da dusar ƙanƙara.,shanu biyar suna kiwo a filin da aka rufe da dusar ƙanƙara.
train,main-captions,images,2014,0247,1.8,Mutumin da ke hawa fararen doki.,Wata mace tana hawa doki mai launin ruwan kasa.
train,main-captions,images,2014,0250,3.2,Wani mutum a cikin blue shirt tsaye a gaban wani maɓuɓɓugar ruwa.,"Wani mutum a cikin rigar shuɗi da wando mai launin ruwan kasa yana tsaye a gaban mutum-mutumi, wanda ke cikin wani filin da aka shimfida da dutse."
train,main-captions,images,2014,0251,4.0,Wata yarinya a cikin kayan hawa yana zaune a kan doki mai launin ruwan kasa.,Yarinya a cikin jan shirt yana hawa doki mai launin ruwan kasa.
train,main-captions,images,2014,0255,4.2,Kujerar filastik mai tsabta a gaban ɗakunan littattafai.,kujera mai tsabta na filastik a gaban ɗakunan littattafai.
train,main-captions,images,2014,0256,3.0,Wani kare yana sanye da jaket mai launin toka.,A kare kwance a cikin wani Pet jaket.
train,main-captions,images,2014,0257,4.0,Ɗaya daga cikin tumaki yana tsaye a kan tudu.,Wani babban tumaki yana tsaye a kan tudu.
train,main-captions,images,2014,0258,3.8,Wata saniya ta fari da baƙar fata tana tsaye a filin ciyawa.,wata saniya ta fari da baƙar fata tana tsaye a filin.
train,main-captions,images,2014,0260,1.0,Wata mace a cikin wani baki bikini top da jeans.,Wata mace a cikin wani baki hat yana tsaye a kusa da jirgin karkashin kasa.
train,main-captions,images,2014,0261,2.2,Yarinya da ke hawa doki mai launin ruwan kasa.,Jockey yana sanye da ruwan hoda kuma yana hawa doki mai launin ruwan kasa.
train,main-captions,images,2014,0262,3.2,Wani mutum yana tsaye a gaban korvette mai launin rawaya.,Wani mutum yana tsaye kusa da motar motsa jiki mai launin rawaya.
train,main-captions,images,2014,0264,0.0,Wani mutum yana zaune a kan ciyawa yana kallon sama.,Mutumin yana tsaye a kan hanya a gaban doki.
train,main-captions,images,2014,0265,2.8,Wani mutum yana tsaye a gaban babban maɓuɓɓugar ruwa tare da mutum-mutumi a saman.,Wani mutum a cikin blue shirt tsaye a gaban wani maɓuɓɓugar ruwa.
train,main-captions,images,2014,0268,0.4,Wani fararen cat yana tsaye a kan alfarwa.,Tumaki suna tsaye a cikin gandun daji.
train,main-captions,images,2014,0269,5.0,Gidan talabijin mai allo a kasa.,Gidan talabijin mai allon lebur yana zaune a kasa.
train,main-captions,images,2014,0271,0.0,Dawakai biyu masu launin ruwan kasa suna tsaye a filin ciyawa.,Maza biyu suna tafiya a cikin karamin jirgin ruwa.
train,main-captions,images,2014,0272,1.4,Tumaki biyu suna tsaye a ƙofar.,Raguna biyu suna tsaye a kan ƙasa mai dusar ƙanƙara.
train,main-captions,images,2014,0274,4.0,Wani ɗakin da ke da kwamfutoci da yawa.,Ɗaki tare da na'urori huɗu na kwamfuta a jere.
train,main-captions,images,2014,0275,0.4,Layi a waje da kantin sayar da littattafai a kan titi.,An ajiye babur mai launin rawaya a kan titi.
train,main-captions,images,2014,0277,1.8,Jirgin fasinja yana zaune a kan hanyar tashi.,Wani babban jirgin saman fasinja yana tashi kusa da ƙasa.
train,main-captions,images,2014,0279,0.4,Tsohon kwalban kore yana zaune a kan tebur.,Mutum uku a cikin kwat da wando suna zaune a tebur.
train,main-captions,images,2014,0283,3.0,Fararen dawakai biyu suna kallon shinge.,Dawakai biyu a tsaye a cikin wani alkalami.
train,main-captions,images,2014,0285,0.0,Bakwai baki da fari sun tsaya a gaban ƙofar.,Jirgin sama mai fari yana tashi a sararin sama.
train,main-captions,images,2014,0286,4.0,Wata saniya ta fari da baƙar fata tana tsaye a filin ciyawa.,Wata saniya mai ƙahoni baki da fari tana tsaye a filin.
train,main-captions,images,2014,0289,4.2,hoton baki da fari na cat kwance.,Hoton baki da fari na cat yana kwance a kan rug.
train,main-captions,images,2014,0290,4.2,Wani mutum da mace suna tsaye suna murmushi a gaban kyamara.,Wani mutum da wata mace suna yin hoto a gaban kyamara.
train,main-captions,images,2014,0291,3.0,A orange da fari cat barci a kan wani fata kujera.,A ginger cat zaune a kan wani ofishin kujera.
train,main-captions,images,2014,0292,1.6,Wani fararen cat yana tsaye a kan alfarwa.,Kyakkyawan cat mai launin fata mai launin fata tare da kansa yana rataye daga teburin.
train,main-captions,images,2014,0293,0.2,Gidan gida mai launin toka da fari yana kwance a kan tebur.,Wani mutum da keken sa suna kwance a kan koren ciyawa.
train,main-captions,images,2014,0295,0.0,Wata mace tana nunawa a gaban wani gida a cikin dusar ƙanƙara.,Bas mai launin fata da aka ajiye a ciyawa a gaban ginin.
train,main-captions,images,2014,0296,4.6,Wata matashiya tare da ƙuƙwalwar hannu tana sanye da bikini top da jeans.,"Wata mace da ke sanye da jeans, bikini mai duhu, da ƙuƙwalwar ƙuƙwalwar ƙuƙwalwar ƙuƙwalwar ƙuƙwalwar ƙuƙwalwar ƙuƙwalwar ƙuƙwalwar ƙuƙwalwar ƙuƙwalwar ƙuƙwalwar ƙuƙwalwar ƙu."
train,main-captions,images,2014,0298,0.0,Tebur da kujera suna cikin ɗaki tare da hoto a bango da fan na rufi.,A makaranta bas tuki saukar da hanya tare da kore itatuwa da ciyawa a bango.
train,main-captions,images,2014,0300,3.4,Wani mutum yana zaune a kan gado yana kallon karamin talabijin.,Wani mutum yana zaune a kan gado kusa da ƙaramin talabijin.
train,main-captions,images,2014,0302,4.2,Hasken fuska a kan mota mai launin shuɗi.,Kashe hasken fitila a kan mota mai launin shuɗi.
train,main-captions,images,2014,0304,2.4,Jirgin fasinja yana zuwa tashar.,Jirgin fasinja yana zaune a tashar.
train,main-captions,images,2014,0308,0.0,Jirgin sama yana fuskantar kyamarar.,Wata saniya mai zaman kanta tana zaune a cikin sanyi na farfajiyar.
train,main-captions,images,2014,0309,3.2,Wata mace tana hawa doki mai launin ruwan kasa.,Mutumin da ke sanye da fararen tufafi a kan doki mai launin ruwan kasa.
train,main-captions,images,2014,0310,3.8,wani jockey yana hawa doki.,Wani jockey yana hawa doki a cikin baranda.
train,main-captions,images,2014,0311,3.4,Waɗannan karnuka biyu sun haɗu da dabbobi.,Dogs biyu suna zaune a kan gado tare da dabbobi masu yawa.
train,main-captions,images,2014,0313,4.0,Jirgin kasa yana gudana a kan hanyoyi.,Jirgin kasa yana gudana a kan layin a wani yanki na karkara.
train,main-captions,images,2014,0315,4.4,"Wani yana tsaye a kan dutse mai dusar ƙanƙara, yana kallon jirgin sama.","Wani mutum yana tsaye a kan dutse, yana kallon jirgin sama."
train,main-captions,images,2014,0317,3.2,Tsuntsaye yana busa fukafukansa a cikin ruwa.,Wani babban tsuntsu baƙar fata yana zaune a cikin ruwa.
train,main-captions,images,2014,0319,3.2,Jirgin ruwa mai saukar ungulu ya sauka a tashar jiragen ruwa.,Jirgin jirgin ruwa ya sauka a bakin tekun.
train,main-captions,images,2014,0320,2.0,Jirgin bas mai hawa biyu mai launin ja a kan titin da ke cike da mutane.,Bas mai launin fata a cikin dusar ƙanƙara a kan titin jama'a.
train,main-captions,images,2014,0321,4.8,Wata mace tana kula da kare a cikin wani yanki mai shinge.,Wata mace tana kula da kare a cikin yadi mai katanga.
train,main-captions,images,2014,0322,2.2,Baƙar fata da farin cat wasa tare da bargo.,A baki da fari cat samun a cikin wani kwando na yarn.
train,main-captions,images,2014,0323,3.2,Wani mutum a kan keken dutse yana sauka a kan gangara.,Wannan mutum ne da ke hawa babur a kan duwatsu a rana mai tsabta.
train,main-captions,images,2014,0324,3.8,Wani cat ya kwanta a kan kujera na ofishin.,A ginger cat zaune a kan wani ofishin kujera.
train,main-captions,images,2014,0325,2.6,Ƙungiyar dawakai suna kiwo a filin.,Doki mai launin ruwan kasa yana kiwo a filin ciyawa.
train,main-captions,images,2014,0326,0.0,Wani rukuni na mutane suna shan abin sha.,A jere na locomotives a kan wani siding a cikin wani filin.
train,main-captions,images,2014,0327,0.0,Dogs biyu a cikin fenced kennel duba gaba.,Mata biyu suna nunawa a cikin ɗakin cin abinci tare da jariri.
train,main-captions,images,2014,0328,3.4,Tumaki uku a kan wata hanyar ƙasa da aka gani daga motar fasinja.,Tumaki uku a tsakiyar hanyar dutse.
train,main-captions,images,2014,0329,1.0,Jirgin sama mai launin rawaya da shuɗi yana tashi a sararin sama.,Jiragen sama tara masu launin fata da fari suna tashi a cikin tsari suna bin hayaƙi.
train,main-captions,images,2014,0330,4.0,Jirgin yana zaune a tashar jirgin kasa.,Jirgin kasa mai launin shuɗi yana tashar.
train,main-captions,images,2014,0331,0.0,Jirgin kasa yana zaune a kan layin kusa da filin.,Wani jariri yana zaune a ciyawa.
train,main-captions,images,2014,0332,4.4,Jirgin bas mai hawa biyu na Red yana daukar fasinjoji.,Jirgin bas mai hawa biyu mai launin ja yana karɓar ƙarin fasinjoji a cikin birni.
train,main-captions,images,2014,0333,0.0,Wasu mutane biyu suna zaune a kan gado suna riƙe da giya tare da wata yarinya tana kwance a gwiwoyinsu.,Mata biyu suna kallon titin da kekunansu don su ga lokacin da za su iya hayewa.
train,main-captions,images,2014,0334,2.8,Mata biyu a kitchen suna kallon wani abu.,Mata biyu a kitchen tare da daya daukar hoto.
train,main-captions,images,2014,0335,2.8,Doki mai tsere yana tafiya ba tare da mai hawa ba.,Doki yana tafiya yayin da yake sanye da lambar 4.
train,main-captions,images,2014,0336,0.8,Injin tururi da jirgin kasa suna motsawa zuwa kyamarar.,Wani babban tsuntsu mai farauta yana tashi zuwa kyamarar.
train,main-captions,images,2014,0338,4.2,Hoton baki da fari na kwalbar gilashin Coca Cola.,Wannan hoto ne na baki da fari na gajeren kwalban Coca-Cola.
train,main-captions,images,2014,0339,3.2,Wani karamin tsuntsu da ya kwanta a kan wani rassan kankara.,Tsuntsaye mai launin rawaya a kan reshe.
train,main-captions,images,2014,0342,3.2,Wani yaro da tabarau yana buga rubutu a kwamfuta.,Wani yaro yana kallon allon kwamfuta.
train,main-captions,images,2014,0344,3.2,Wani mota mai launin ja ya juya tayoyin su yayin da wani baƙar fata ya bar jirgi.,Jirgin mota mai launin ja yana jujjuya taya kuma yana fitar da hayaki daga baya.
train,main-captions,images,2014,0345,2.4,"Gidan zama tare da tebur, kujera da sofa tare da babban dabino.","Gidan zama tare da sofa mai launin shuɗi, gado na zango, benci na katako da ɗakin tufafi."
train,main-captions,images,2014,0346,3.4,Wata mace mai murmushi tana riƙe da ƙaramin jariri.,wata mace da ke zaune a kan gado mai matashi tana riƙe da jariri.
train,main-captions,images,2014,0347,0.0,Tashar iskar gas ta Esso da itatuwa a bango.,Jami'an 'yan sanda biyu suna tsaye a bayan van tare da bas a baya.
train,main-captions,images,2014,0348,4.2,Jiragen sama huɗu masu launin shuɗi da rawaya suna tashi sama da jiragen ruwa huɗu.,Jiragen sama huɗu masu launin shuɗi da rawaya suna tashi.
train,main-captions,images,2014,0349,0.0,Doki tsaye kusa da ƙofa tare da wani doki a baya.,Wani rukuni na kogin barges tare da itatuwa a bango.
train,main-captions,images,2014,0350,2.4,Akwai kwalabe uku a kan tebur.,Tsohon kwalban kore yana zaune a kan tebur.
train,main-captions,images,2014,0352,1.4,Injin tururi ya sauka a kan hanyar jirgin kasa kusa da itatuwa.,Jirgin kasa yana tashar jirgin kasa.
train,main-captions,images,2014,0353,4.2,Jirgin kasa yana tashar jirgin kasa.,Jirgin kasa da aka ajiye a tashar jirgin kasa.
train,main-captions,images,2014,0356,0.4,wata mace da ke zaune a kan gado mai matashi tana riƙe da jariri.,Tsuntsaye yana zaune a kan itace a tafkin.
train,main-captions,images,2014,0358,3.6,Tsuntsaye biyu suna tashi zuwa ga mai ciyar da ruwa.,Tsuntsaye biyu suna tashi kusa da wuraren ciyar da tsuntsaye.
train,main-captions,images,2014,0359,1.6,shanu biyu a tsaye a cikin wani babban filin.,Doki yana tsaye a filin.
train,main-captions,images,2014,0362,4.0,Ƙungiyar tumaki suna kiwo a kan tudu.,Wasu tumaki suna kan tudu.
train,main-captions,images,2014,0363,2.0,Wani mutum yana tsaye a gaban jirgin kasa.,Wani mutum yana tsaye a gaban wani babban mutum-mutumi.
train,main-captions,images,2014,0365,4.4,Mata biyu suna nunawa a gaban kyamarar kuma suna nuna alamar yatsunsu sama.,Matasa biyu masu murmushi suna ba da yatsunsu sama alamar.
train,main-captions,images,2014,0366,4.8,Wata mace tana riƙe da ƙaramin jariri yayin da take zaune a kan gado.,wata mace da ke zaune a kan gado mai matashi tana riƙe da jariri.
train,main-captions,images,2014,0367,4.0,Bas din United mai hawa biyu a kan titin birni.,Bas mai launin ja mai hawa biyu yana tafiya a kan hanya.
train,main-captions,images,2014,0368,1.0,Mata biyu suna zaune a kan gado mai launin ruwan kasa.,Mata biyu suna tsaye a gaban bas.
train,main-captions,images,2014,0369,3.2,Kyanwa mai launin toka tare da idanu masu kore suna kallon kyamarar.,"Kyanwa mai launin toka, baki, da fari suna kallon kyamara."
train,main-captions,images,2014,0370,0.0,Tsuntsaye yana zaune a kan reshe.,Tumakin suna tsaye a ƙarƙashin itatuwa.
train,main-captions,images,2014,0371,3.8,Wani rukuni na mutane suna zaune a teburin gidan abinci.,Mutane biyu suna zaune a tebur a gidan cin abinci.
train,main-captions,images,2014,0372,2.4,Wata saniya mai launin fata da fari tana tsaye a kan ciyawa a kan wani sararin samaniya mai launin shuɗi.,Kawai biyu baki da fari shanu a bayan wani karfe kofa da kuma wani ɓangare m blue sama.
train,main-captions,images,2014,0374,3.2,Wani mutum a kan fararen doki.,Wani mutum yana hawa fararen doki a filin wasa.
train,main-captions,images,2014,0375,4.6,shanu biyu masu shan madara suna shan ruwa daga tafki.,shanu biyu suna shan ruwa daga tafki.
train,main-captions,images,2014,0376,2.4,Akwai tumaki da yawa da aka yanka a cikin alkalami.,Tsanayen tumaki guda uku a cikin gidaje.
train,main-captions,images,2014,0378,5.0,Karamin kare yana kwance a ciyawa.,Wani kare baƙar fata yana kwance a kan ciyawa.
train,main-captions,images,2014,0381,4.2,"Matasa biyu suna zaune a tebur kusa da ƙofar gilashi mai zamewa, ɗayan yana nuna wa ɗayan.",Mutane biyu suna zaune suna fuskantar juna a tebur yayin da ɗaya ke nuna ɗayan.
train,main-captions,images,2014,0383,2.2,Wani mutum da wata mace suna tafiya tare da hannunsu a bakin rairayin bakin teku.,Wani mutum mai gemu da kafada da yaro suna tafiya a bakin tekun.
train,main-captions,images,2014,0384,1.2,Tumaki goma suna kallon kyamarar.,Wani cat a baya yana kallon kyamarar.
train,main-captions,images,2014,0385,1.4,Wani kare mai launin fata da fari yana kallon kyamarar.,Karamin bakar fata da fararen awaki a cikin alkalami yana kallon kyamarar.
train,main-captions,images,2014,0386,0.0,Tebur mai launin fata tare da kujera mai launin fata.,Wata mace da ɗanta.
train,main-captions,images,2014,0387,2.2,Jirgin bas mai hawa biyu na Red yana daukar fasinjoji.,Jirgin bas mai hawa biyu mai launin ja yana tafiya a kan titi.
train,main-captions,images,2014,0388,3.4,Jirgin ruwa yana tafiya a kan ruwa.,Jirgin ruwa yana tafiya a rana mai dusar ƙanƙara.
train,main-captions,images,2014,0389,4.2,Wani tsuntsu mai launin shuɗi yana kwance a hannun mutum mai safofin hannu.,Tsuntsaye yana kwance a hannun mutum mai safofin hannu.
train,main-captions,images,2014,0391,3.6,Yarinya da ke hawa doki mai launin ruwan kasa da fari.,Yarinya da ke hawa doki mai launin ruwan kasa.
train,main-captions,images,2014,0392,1.0,Jirgin kasa mafi yawa baƙar fata a kan hanya.,Wani mota da aka ajiye a gaban layin jirgin kasa.
train,main-captions,images,2014,0393,0.0,Wani saurayi mai launi tare da fensir mai launin ruwan kasa da launin ruwan kasa.,Wata yarinya mai launin shuɗi a cikin kayan hawan doki tana zaune a saman doki mai launin toka da fari.
train,main-captions,images,2014,0396,0.8,Wani rukuni na mutane a cikin dakin zama.,Wani rukuni na mutane hudu suna tafiya kusa da babban naman kaza.
train,main-captions,images,2014,0397,0.0,A mallard da kuma wani tame fararen duck a kan ciyawa kusa da ruwa.,Wani karamin yaro a cikin rigar ruwan hoda yana zaune a kan tebur.
train,main-captions,images,2014,0398,0.0,Cats din yana zaune tsakanin kekuna biyu a gaban kofa.,Fiye da doki tsaye a filin a gaban shinge.
train,main-captions,images,2014,0399,0.0,Yarinya tare da ja jaka tsaye a titi.,Dogon baƙar fata yana kallon tumaki.
train,main-captions,images,2014,0401,3.4,Mai hawa doki yana hawa fararen doki.,Wata mace tana jagorantar farin doki.
train,main-captions,images,2014,0404,4.2,Jirgin kasa mai tsawo yana kan layin jirgin kasa.,Jirgin kasa a kan layin jirgin kasa.
train,main-captions,images,2014,0405,3.0,Dogon baƙar fata da launin ruwan kasa yana kallon tumaki baƙar fata.,Dogon baƙar fata yana kallon tumaki mai launin ruwan kasa a cikin alkalami.
train,main-captions,images,2014,0406,2.8,Ɗaki tare da kwamfutoci da hotuna da yawa a bango.,Ofishin gida tare da na'urori uku na kwamfuta da sauran kayan aiki a kan tebur.
train,main-captions,images,2014,0408,1.0,Hoton baki da fari na saniya yana tafiya a karkashin itace a filin.,Wani kare mai launin fata da fari yana kallon kyamarar.
train,main-captions,images,2014,0409,4.2,Jirgin sama na AreoMexico na azurfa yana zaune a kan tarmac.,Jirgin saman Azurfa na Aeromexico yana kan hanyar tashi.
train,main-captions,images,2014,0410,3.4,wani mutum a kan wani dirt bike tsalle sosai high.,Wani mutum a kan babur yana tsalle tare da sama a bayansa.
train,main-captions,images,2014,0412,4.2,Mutane biyu suna tafiya a cikin karamin farin jirgin ruwa.,Ma'aurata suna tafiya a cikin karamin jirgin ruwa.
train,main-captions,images,2014,0413,0.8,An ajiye jirgin sama mai fari a kan siminti.,An ajiye babur mai launin shuɗi a kan hanya.
train,main-captions,images,2014,0415,0.8,shanu uku suna kiwo a gona.,Raguna da yawa suna kiwo a filin.
train,main-captions,images,2014,0417,4.8,Mutumin yana zaune a teburin da ba shi da kyau kuma yana amfani da kwamfutar tafi-da-gidanka.,Wani mutum yana zaune yana kallon kwamfutar tafi-da-gidanka a kan tebur mai rikici.
