split,genre,dataset,year,sid,score,sentence1,sentence2
train,main-captions,images,2015,0787,0.2,فتاة تجري على طول ضفاف النهر مع كلبين سوديان.,صبي صغير يضايق نمر اللِّي كَيْضْطَجْعْ.
train,main-captions,images,2015,0791,1.8,فتاة مراهقة تجري على الشاطئ تصرخ، مع رجل أكبر يمشي وراءها.,شاب صغير كايجري على طول الشاطئ على الشاطئ
train,main-captions,images,2015,0799,0.0,كلب بني وأبيض كانمشي بجانب رجل على لوح التزلج.,طفل شقراو يطير على فروع شجرة في ساحة خضراء.
train,main-captions,images,2015,0800,4.0,الرّاجِلْ كَيْرْكَبْ وَاحْدْ الْكَرْفَة عْلَى وَاحْدْ الْمَجْلُولْ.,رجل ملابس سوداء على لوحة السيرف بركوب موجة.
train,main-captions,images,2015,0802,4.2,الرَّاجِلْ فْالْقَمِيصْ الْحْمَرْ كَيْطْلَعْ جَنْبْ الجّْبَلْ.,وَاحْدْ الرَّاجْلْ كَيْصْعَدْ فْجَنْبْ الجّْبَلْ.
train,main-captions,images,2015,0807,1.4,وَاحْدْ الرَّاجْلْ كَيْرْكَبْ الدَّرَاجِلْ وْكَيْلْبَسْ الزّْيُوفَة السّْوَادْ.,دراجة نارية بيضاء كيتجري حول مسار السباق.
train,main-captions,images,2015,0813,1.2,كلب أسود يسبح عبر النهر.,كلب أسود كانحفر من خلال الثلوج.
train,main-captions,images,2015,0818,3.2,رَاجِلْ وْمَرْأَة كَيْتّْبَسّْمُو.,رَاجْلْ وْمْرَاة كَيْضْحَكُو.
train,main-captions,images,2015,0819,4.8,رَاهْ رَاجْلْ وَاقِفْ فُوقْ صَخْرَة وْلَا جْبَلْ كَيْشُوفْ الشّْمْسْ كَتْغَرْبْ.,رَاجْلْ وَاقِفْ فْالْجِبَالْ كَيْشُوفْ غُرُوبْ الشّْمْسْ.
train,main-captions,images,2015,0821,1.4,جوج فتيات صغيرة تلعبان على ترامبولين.,اثنين من الصبيين الصغار يلعبون على ساحة اللعب.
train,main-captions,images,2015,0823,0.2,جوج فتيان يقفزون عاليا في الهواء.,كلبين يضربان بعضهم البعض في العشب بالقرب من بحيرة.
train,main-captions,images,2015,0824,4.8,المرأة اللي تحمل محفظة سوداء بتدخن السجائر.,إمرأة مع كيس أسود بتدخين السجائر
train,main-captions,images,2015,0826,4.2,كلب كايجري على طول العشب.,كلب بني كانجري في العشب.
train,main-captions,images,2015,0827,1.0,رَاجْلْ عَنْدُه الشَّعْرْ الطّْوِيلْ كَيْشُوفْ مْنْ كَمَرَة.,امرأة تقف على الحائط بالقرب من كاميرا فيديو.
train,main-captions,images,2015,0831,4.0,الكلب البني يركض على العشب.,الكلب كايجري على العشب.
train,main-captions,images,2015,0835,0.0,جوج من الناس يرتدون القبعات يجلسون ويتطلعون إلى الكاميرا.,رجل يرتدي قميص أزرق يصنع وجهه غاضب.
train,main-captions,images,2015,0842,3.2,جوج فتيان تلعبان مع الناس والزهور وراءهم.,اثنتان من الفتيات الصغيرات اللاتي يرتدون القميصات كيتلاعبان في الحديقة.
train,main-captions,images,2015,0848,0.0,فتاة في قميص وردي تمدد أطرافها في الهواء.,رجل يلبس بدلة سانتا يتسلق على بناء كبير من الخرسانة.
train,main-captions,images,2015,0849,1.4,فتاة صغيرة في قميص أحمر تسحب الطير.,فتاة في قميص أحمر تلتقط صورة على الهاتف.
train,main-captions,images,2015,0851,0.0,طفل يزحف في الثلوج.,رَاجْلْ كَيْنَامْ فْالشَّارِعْ.
train,main-captions,images,2015,0854,4.2,تلاتة كلاب يلعبون في المياه.,تلاتة كلاب تسبحوا في المياه.
train,main-captions,images,2015,0855,5.0,كلب أبيض يركض على الرمال.,كلب أبيض يركض على الرمال.
train,main-captions,images,2015,0856,0.2,فتاة صغيرة مع يداها في الهواء جالسة على ظهرها للرجل بينما كان يضطلع على بطانية.,طفل يركض في الاتجاه المعاكس للآخرين اللذين كانوا يلعبون لعبة.
train,main-captions,images,2015,0859,1.4,سيارة سباق حمراء وأبيض تتسابق على مسار سباق قذر.,شخص ما كَيْرْكَبْ دَرْجَة دْ الْأَرْضْ فْالْسْبِيلْ عْلَى دَرْجَة دْ الْأَرْضْ.
train,main-captions,images,2015,0860,2.2,كلب أسود وأبيض يركض من خلال حقل البقرة.,كلب كبير أسود وأبيض يركض في المياه المحيطية
train,main-captions,images,2015,0862,0.6,رجل في قبعة الصلاوة يظل على هاتفه بينما يمر الآخرون على الرصيف المزدحم.,رَاجْلْ كَيْطِيحْ فْالشَّارِعْ مْعْ رَاسُه وْكْتِيفْ دْيَالُه تَحْتْ وَاحْدْ السَّفِينَة مَحْطُوطَة.
train,main-captions,images,2015,0863,0.8,رَاجْلْ عَنْدُه كِيسْ الرُّسُلْ قُدَّامْ جِدارْ طِيلَة خَايْرَة.,رجل في جاكيت حمراء يقف أمام المصباح.
train,main-captions,images,2015,0865,3.2,كلب يسبح في المياه.,تلاتة كلاب تسبحوا في المياه.
train,main-captions,images,2015,0867,4.6,الكلب الصغير الأبيض ذو الشعر المغلف يركض على الرصيف مع عصا في فمه.,الكلب الأبيض ذو الشعر المغلف يركض مع عصا في فمه.
train,main-captions,images,2015,0871,2.8,المرأة الشقراء ترتدي علم أمريكي أسود، قبعة تارتان.,امرأة من الشعر الأحمر ترتدي بيرة سوداء زينة بالعلم الأمريكي.
train,main-captions,images,2015,0872,0.6,شخص يمسك بالشبكة يقف في المياه.,امرأة سوداء و طفلين سوداء يجلسون في خيمة من القش.
train,main-captions,images,2015,0873,0.4,امرأة في بدلة رياضية حمراء تضغط على الليمونات في الصحافة.,امرأة شابة في قميص وردي تلتقط صورة.
train,main-captions,images,2015,0877,4.2,رَاهْ رَاجْلْ كَيْمْشِي كْلَابَيْ عْلَى الْحَزَامَاتْ فْالطّْرِيقْ,رَاجِلْ كَيْمْشِي كْلَابَيْ فْالْمْدِينَة.
train,main-captions,images,2015,0880,2.2,كلب كَيْجْرَى فْالْبَرْجْ.,كلبين يركضان في التراب
train,main-captions,images,2015,0881,1.6,ولد صغير يلعب في الثلوج.,الكلب البني والأبيض كانلعب في الثلوج.
train,main-captions,images,2015,0890,3.2,إمرأة في قميص أزرق وشورتات خفيفة تجلس عند الطاولة.,امرأة شابة مبتسمة في قميص توركوز وباندانا تظهر على الطاولة في الهواء الطلق.
train,main-captions,images,2015,0897,3.2,كلب أبيض كايجري في الثلوج.,الكلاب كايجري في الثلوج.
train,main-captions,images,2015,0899,0.0,الكلب الأسود كايجري من خلال الثلوج.,سائق سيارة سباق يقود سيارته من خلال الطين.
train,main-captions,images,2015,0900,4.4,كلب يرتدي سترة خضراء و كيس ظهري يمشي على الثلوج.,كلب صغير يرتدي سترة خضراء و كيس ظهري يمر عبر الثلوج.
train,main-captions,images,2015,0901,0.6,مجموعة من الناس الجالسين حول مكتب.,مجموعة من الفتيات على الشاطئ.
train,main-captions,images,2015,0903,2.8,تلاتة كلاب يركضون في الميدان.,كَيْجْرُو كَلْبَانْ فْالْحَقْلَة الْعْشَبْيَة
train,main-captions,images,2015,0904,0.4,رجل وامرأة مع أيديهم على شواجبهم يقفون بجانب شجرة عيد الميلاد.,الرجل ذو الحلاقة البيضاء والقبعة الزرقاء يقف عند باب ورشة عمل.
train,main-captions,images,2015,0905,1.2,الكلب الأسود والأبيض عِنْدُه عصا فِي رِجْلَيْهْ.,كلب أسود و كلب أبيض واقفين على الثلوج.
train,main-captions,images,2015,0906,1.4,كلب أبيض يركض من خلال الثلوج,الكلب الأسود والأبيض يركض من خلال العشب.
train,main-captions,images,2015,0909,0.6,رجل على التزلج على تلة مغطاة بالثلوج مع الجبال في الخلفية,الكلب يستمتع برقص في المياه مع الجبال والرمل في الخلفية.
train,main-captions,images,2015,0918,1.2,رجل على دراجة عشت لنهر.,رجل على الدراجة يقفز عاليا جدا.
train,main-captions,images,2015,0927,0.4,أحد التزلج يسقط على التلة الثلجية.,كلب بني يضطلع في الثلوج.
train,main-captions,images,2015,0928,3.6,كلاهُم كَيْجْرُو عْلَى الْعْشْبْ.,كلبين يركضان في التراب
train,main-captions,images,2015,0930,0.6,رجل يفرش السوائل من أنبوب طويلا على الشاطئ.,رجل يجلس على دراجته مع عجلة واحدة في الهواء.
train,main-captions,images,2015,0935,2.2,شخص في سترة حمراء يلمس التزلج الجليدي الأزرق على شخص آخر.,سيدة تثبّت قوارض شخص ما على الجليد في الثلوج.
train,main-captions,images,2015,0938,4.8,فتاة تقفز رأسها على رأسها على ترامبولين.,فتاة كايقفز على رأسها على ترامبولين.
train,main-captions,images,2015,0946,2.0,إمرأة تقف أمام الأشجار وتبتسم.,رجل يمشي بجانب الأشجار أمام الخط الأفقي للمدينة.
train,main-captions,images,2015,0952,2.4,ولد يدور في حمام السباحة.,ولد يرتدي صناديق السباحة الحمراء والأزرق يقفز رأسه أولاً إلى حمام السباحة.
train,main-captions,images,2015,0953,4.2,تلاتة فتيان صغيرين كَيْغَطِّيوْ رَاسْهُمْ بْالْفُجُورْ.,تلاتة أطفال واقفين بجانب حوض السباحة مغطيان ب فقاعات الرغوة.
train,main-captions,images,2015,0954,0.2,الصبي يحدق على البنت بينما بنت أخرى تتجاهلهم.,الرّجُلْ كَيْغْرَقْ فْالْبِحْرَة كِيفْ كَيْشُوفُو الزَّوْجَة.
train,main-captions,images,2015,0960,3.2,كلب أسود مع العنق الأزرق كانركض في الثلوج.,كلب أسود مع قلادة حمراء يلعب في الثلوج.
train,main-captions,images,2015,0964,3.8,الطير يجلس في شجرة.,الطير يجلس في شجرة بلا أوراق.
train,main-captions,images,2015,0965,4.0,الكلب البني يضغ كرة برتقالية.,كلب لديه كرة برتقالية في فمه.
train,main-captions,images,2015,0972,0.6,كلب براون يقفز في الهواء ليصطاد كرة.,تلاتة فتيات شابات يقفزون في الهواء ليحصلوا على كرة.
train,main-captions,images,2015,0976,3.2,طفل يمشي من طاولة بيكنيك إلى طاولة أخرى.,الصبي يقفز من طاولة بيكنيك إلى الطاولة الأخرى في الحديقة.
train,main-captions,images,2015,0979,3.0,كلب في الثلوج.,كلبين في الثلوج.
train,main-captions,images,2015,0981,4.8,دالميشن كايجري على طول الشاطئ.,يمشي دالميشن على طول الشاطئ.
train,main-captions,images,2015,0986,5.0,كلب يركض من خلال الثلوج.,كلب يركض في الثلوج.
train,main-captions,images,2015,0989,2.0,أربعة كلاب سوداء ركضوا على العشب.,كلب رَكْضْ عْلَى حَقْلْ الْعْشَبْ.
train,main-captions,images,2015,0990,3.6,رَاجِلْ فْالْحُمْرَة وْالْسْوَادْ كَيْضْرَبْ كُرْبَة كُرَيْبْ بْالرَّاسْ دْيَالُه.,رجل في قميص كرة القدم محطم أحمر يرأس الكرة.
train,main-captions,images,2015,0991,1.2,كلب بني كايمشي على العشب.,كلب يطارد كلب آخر بجانب شجرة.
train,main-captions,images,2015,0999,4.6,إمراة تضع طفلا على لوحة التزلج على الشاطئ.,إمرأة كتحمل طفلة صغيرة على لوحة التزلج على الشاطئ.
train,main-captions,images,2015,1001,4.0,كلب أسود يتعض أذن كلب بني ضوئي بطريقة لعبية.,كلب أسود يضرب كلب آخر في غرفة المعيشة
train,main-captions,images,2015,1002,4.4,البغيل يمشي على الشاطئ عند خط المياه.,بيجل يمشي على طول الشاطئ الهادئ.
train,main-captions,images,2015,1007,5.0,الكلب الأسود والأبيض يركض من خلال العشب.,كلب أسود وأبيض يركض من خلال العشب.
train,main-captions,images,2015,1010,0.0,كلبين يركضان من خلال الثلوج، واحد مع كرة التنس.,الصبي كَيْدِيرْ كَلْمَة، عْلَى الجَو، عْلَى الدَّرْجَة دْيَالُه.
train,main-captions,images,2015,1012,3.2,كلب أسود كايمشي على العشب مع عصا في فمه.,الكلب الأسود كَيْجْرَى عْلَى الْعْشْبْ بْالْلْعْبَة فْفُمُّه.
train,main-captions,images,2015,1015,3.0,رجل يمشي نحو شرطي يقف في مفترق على شوارع المدينة.,شرطي يقف في علاقة المشاة في مدينة.
train,main-captions,images,2015,1020,4.6,كلب أسود وكلب أبيض يلعب في الشارع.,كلب أسود و كلب أبيض يلعبون معا في الشارع.
train,main-captions,images,2015,1023,3.6,كلب كبير أسود وأبيض يسبح في المياه.,كلب أسود وأبيض مع عصا في المياه الطينية.
train,main-captions,images,2015,1024,4.2,ولد صغيرا كلوون مع كولاندر على رأسه.,وَاحْدْ الصْبِي مْعَ a colander مِنْ المِيتَالْ عْلَى رَاسُه.
train,main-captions,images,2015,1037,0.0,اثنين من عمال البناء يجلسون على شعاع ويأخذون استراحة.,الرَّاجِلْ كَيْلْبَسْ قَمِيصُه قُرْبَة مْنْ مَصْعَدْ.
train,main-captions,images,2015,1038,1.2,رَاجْلْ وْمْرَاة كَيْضْحَكُو.,رَاجْلْ وْمْرَاة كَيْقَبّْلُو.
train,main-captions,images,2015,1040,2.83,كلب أسود، بني و أبيض كايجري من خلال الحقل.,كلب أبيض وأحمر يركض في الحقل.
train,main-captions,images,2015,1042,4.6,الأطفال يلعبون في حوض السباحة بينما يراقبهم رجلين كبار.,يلعب الأطفال في المسبح بينما ينظر الكبار.
train,main-captions,images,2015,1047,0.0,دْوَاحْ الْوْلَادْ كَيْتّْفَرّْقُو فْالْمَا.,كلاهُم كَيْلْعْبُو مْعَاهُمْ عْلَى السَّرِيرْ.
train,main-captions,images,2015,1051,4.6,الكلب البني والأبيض كانمشي في المياه السطحية.,يبدو أن الكلب الأبيض والبني يمشي على الماء.
train,main-captions,images,2015,1052,1.6,إمرأة تقرأ بينما في وسائل النقل العام.,وَاحْدْ الرَّاجْلْ اللِّي سْقَطْ نَامْ فْالْمَرْحَلَة الْجَمْعِيَّة.
train,main-captions,images,2015,1054,1.8,كَيْجْرَى كْلَابْ الْبُلْدُوجْ فْالْحَقْقْ الْعْشِيشْ وْالنَّاسْ وَاقْفِينْ فْالْأَخْرَى.,كلب يجري في جسم كبير من المياه مما يجعله يفرش.
train,main-captions,images,2015,1055,2.2,شاب صغير يقود الدراجة على طريق الطوب,يمارس الشخص خدوش على الدراجة على الرامب المحاطة بالأشجار.
train,main-captions,images,2015,1063,3.8,الشاب كيمشي على التزلج في حديقة التزلج.,ولد في قميص زرقاء يطير في الهواء على لوحة التزلج في حديقة التزلج.
train,main-captions,images,2015,1068,4.4,فتاة تقفز الحبل على الرصيف بالقرب من موقف السيارات.,فتاة تقفز الحبل على الرصيف مع موقف السيارات على اليسار.
train,main-captions,images,2015,1070,3.0,شخص ما هو خارج في المياه على الشاطئ بينما غروب الشمس.,شخص فوق لوحة السيرف في المياه.
train,main-captions,images,2015,1072,4.0,كلب يقفز في الهواء ليصطاد فريسبي.,الكلب البني يقفز للفريسبي الوردي.
train,main-captions,images,2015,1075,1.0,يعيد الكلب اللعبة لسياده.,تلاتة كلاب تسابقان معاً في الثلوج.
train,main-captions,images,2015,1078,4.6,اثنتان من الإناث قفزت من التدفقات.,اثنتان من الفتيات قفزت من التدفقات.
train,main-captions,images,2015,1079,0.6,امرأة مع فتاة صغيرة تطوير مع تماثيل دب أمام متجر.,وَاحْدْ الرَّاجْلْ فْالْقَمِيصْ وَاقِفْ قُدَّامْ جُمْهُورْ كْبِيرْ.
train,main-captions,images,2015,1087,4.4,رجل بلا قميص يلعب كرة القدم على العشب.,رجل بلا قميص يصطاد كرة القدم
train,main-captions,images,2015,1088,0.8,فتاة ترتدي الخضراء تدور شي شيء في يديها.,صبي صغير يرتدي قميصات خضراء فقط يظهر بشكل محرج مع خلفية الطوب.
train,main-captions,images,2015,1092,0.4,رجل في جاكيت حمراء يحمل دراجته للصورة.,امرأة في جاكيت حمراء بتصوير فيديو للمناظر الطبيعية.
train,main-captions,images,2015,1093,0.8,الصبي يقفز إلى حوض السباحة العامة غير مزدحمة.,رجل يقفز بينما على لوحة الثلج.
train,main-captions,images,2015,1096,0.6,المهرجين يضربون وضعية للكاميرا.,طفل في البرتقال هو على لوحة البوجي في الموجات.
train,main-captions,images,2015,1098,0.0,أربعة أطفال يمسكون اليدين يقفزون إلى حمام السباحة.,أربعة كلب يلعبون في الثلوج.
train,main-captions,images,2015,1104,2.8,شاب يضغط على عربة مع اثنين من البومبية.,وَاحْدْ الْوَلْدْ كَيْجْلِسْ وْرَاءْ وَاحْدْ الْمَرْكَبَة بِيهَا دْيَالْ الْقَمْرَة.
train,main-captions,images,2015,1105,0.0,لاعبين كرة القدم يقاتلان من أجل الكرة خلال مباراة مكثفة.,اثنين من الكلاب الصغيرة البرتقالية والبيضاء في الثلوج.
train,main-captions,images,2015,1111,3.8,الكلب الأسود كايمشي من خلال العشب الطويل.,الكلب الأسود كايجري من خلال العشب.
train,main-captions,images,2015,1116,3.4,اثنين من الكلاب السوداء اللعبين في الثلوج.,كلب أسود يحفر في الثلوج.
train,main-captions,images,2015,1121,5.0,كلب يقفز من السلسلة.,كلب يقفز فوق السلسلة.
train,main-captions,images,2015,1125,4.6,بنت مع محفظة سوداء جالسة على مقعد خشبي.,شابة مع محفظة سوداء تجلس على مقعد خشبي.
train,main-captions,images,2015,1129,2.2,كلب أسود وأصفر,كلب أسود و كلب بني وأبيض يلعبون في الحقل.
train,main-captions,images,2015,1130,3.4,تلاتة أطفال في حفرة كرة.,عدة أطفال يلعبون في حفرة كرة.
train,main-captions,images,2015,1131,3.6,كلب كبير أبيض وأبيض يجري من خلال نفق أصفر في مسار العقبات.,الكلب الأبيض والأسود ينفد من الأنابيب الصفراء والبرتقالية.
train,main-captions,images,2015,1133,4.8,أحد السباحات يمارس الدفع الخلفي في بركة السباحة.,وَاحْدْ اللِّي كَيْدِيرْ الْحَرْبَة دْيَالُه فْالْبِحْرَة
train,main-captions,images,2015,1135,0.0,وَاحْدْ الرَّاجْلْ وَاقِفْ عْلَى الدَّراجَة فْالطّْرِيقْ الصَّخْرِيَّة بْجَنْبْ البُحَيْرَة.,إمرأة ترتدي حزام رأس أبيض، قميص دبابيس لون الأرجواني والقفازات السوداء.
train,main-captions,images,2015,1136,2.4,كلب بني كايجري من خلال العشب الأخضر.,كلب بني كايجري من خلال النهر.
train,main-captions,images,2015,1139,3.4,كلب صغير أبيض وكلب كبير بني يلعب على العشب.,كلب صغير من اللون الخفيف يركض فوق كلب كبير من اللون البني ويقف في العشب.
train,main-captions,images,2015,1141,3.4,إمرأة تحمل كلب بينما كلب آخر يقف قريبًا في الحقل.,سيدة تحمل كلب واحد بينما كلب آخر يلعب في الساحة.
train,main-captions,images,2015,1146,2.4,كلب أسود يمشي من خلال المياه.,كلبين سودان يمران من خلال الثلوج.
train,main-captions,images,2015,1148,1.8,كلب أسود كايجري في الثلوج.,كلب أسود يسبح مع كرة في فمه.
train,main-captions,images,2015,1149,1.6,امرأة ملابس خضراء تلعب مع كلبها البني.,الكلب البني يلعق يد فتاة أثناء الاستلقاء.
train,main-captions,images,2015,1150,4.6,اثنين من المشردين يقفون خارج مع علامة ورقية.,شبان شبان بلا مأوى يحتفظون بشريط من الورق.
train,main-captions,images,2015,1152,3.6,كلب بني يطير في المياه.,كلب يسبق في المياه المظلمة.
train,main-captions,images,2015,1154,2.8,رجل واحد في قميص برتقال يرتدي خوذة بيضاء يركب الدراجة.,الرَّاجِلْ اللِّي كَيْلْبَسْ خَلْطَة أزْرَقْ كَيْرْكَبْ Polaris.
train,main-captions,images,2015,1159,1.8,وَاحْدْ الْفْتَانْ صْغِيرْ وَاقِفْ قُدَّامْ حِفلةْ الزفافْ كَيْضْحَكْ.,شِي وَاحْدْ وَاقْفْ عْلَى السَّاحَة قُدَّامْ الجّْمَاعَة اللِّي ݣَالْسِينْ
train,main-captions,images,2015,1163,3.6,شِي وَاحْدْ فْوَاحْدْ الْمَرْكَبَة دْيَالْ الجَلْدَة.,شخص على شاحنة الثلج في منتصف القفز.
train,main-captions,images,2015,1166,0.8,الرَّاجِلْ وَاقِفْ عْلَى الشَّاطِئ كَيْضْرَبْ كُرْبَة بْالْقِيلَة.,اثنتان من الفتيات المراهقين تقفون على الشاطئ يستمعون إلى الآيبودات.
train,main-captions,images,2015,1168,0.4,هاد الصورة فوق تظهر رجلان يتخذون استراحة.,شخص مع قبعة السباحة و النظارات التنفس.
train,main-captions,images,2015,1171,4.6,اثنين من الكلاب البنية الجريين معا على الرمال,اثنين من الكلاب البنية يركضان على الرمال.
train,main-captions,images,2015,1175,1.4,كلب أسود يطارد فريسبي أحمر.,كَيْجْرَى بُودِلْ سْوَادْ فْالْبَرْجْ.
train,main-captions,images,2015,1177,3.0,اثنين من الفتيات مع الذيل الخيول ركوب جولة في منتزه الترفيه.,فتاة صغيرة في رحلة في حديقة الترفيه.
train,main-captions,images,2015,1178,4.2,كلب يحفر في الرمال.,كلب بني يحفر في الرمال.
train,main-captions,images,2015,1185,0.0,يجلس رجلين على الرصيف أمام المتاجر.,امرأة في بدلة سباحة تمشي كلب على الشاطئ.
train,main-captions,images,2015,1186,4.6,كلب من البقع السوداء والأبيض يقفز فوق النهر.,كلب من البقع السوداء والأبيض يقفز فوق التيار الصغير من المياه.
train,main-captions,images,2015,1190,3.0,وَاحِدْ شَخْصْ عَنْدْ دَرْجَة Bmx.,رجل على دراجة في منتصف الهواء
train,main-captions,images,2015,1191,4.6,كلبين يركضان من خلال العشب الطويل.,كَيْجْرُو كَلْبَانْ فْالْمْدِينَة دْ الْعْشَبْ.
train,main-captions,images,2015,1192,1.0,الكلب الأبيض الصغير اللي يرتدي القيادة يقفز بعد كرة حمراء.,كلب أسود وأبيض يعيد عصا في الثلوج.
train,main-captions,images,2015,1195,3.2,مجموعة من الناس يقفون خارج البناية.,شكلت مجموعة كبيرة من الناس خطا خارج.
train,main-captions,images,2015,1197,1.6,مجموعة من أربعة أطفال يرقصون في الفناء الخلفي.,مجموعة من الأطفال يمتدوا على فراش ملونة.
train,main-captions,images,2015,1199,4.8,مجموعة من المراهقين يقفزون في الهواء على الشاطئ.,مجموعة من الشباب قفزوا في الهواء بينما كانوا على الشاطئ.
train,main-captions,images,2015,1202,4.4,ولد يُمْسِحْ حَوْلَا بْالْبَرْقَة.,شاب صغير يُدْرُبْ الْبَرْقَة حْوَالْهَا فْالْهَوَانْ.
train,main-captions,images,2015,1207,2.6,كتير من الناس يجلسون حول نار في الليل.,مجموعة من الناس يقفون وجلسون على الأرض في الليل.
train,main-captions,images,2015,1209,4.0,نوعان مختلفان من الكلاب البنية والبيضاء يلعبان على الشاطئ.,كلبين يلعبان في الرمال على الشاطئ.
train,main-captions,images,2015,1211,3.4,وَاحِدْ الرَّاجْلْ وْنِسْتَانْ دْيَالْ لْبَاسْ دْيَالْ دْيَالْ الْمُخْتَارِينْ,رَاجْلْ وْمَرْأَتَيْنْ لَابْسِينْ دْيَالْ.
train,main-captions,images,2015,1214,2.4,طفلين، واحد يرتدي قبعة، في ساحة اللعب.,الصبي في القبعة الحمراء يضحك بينما يجلس بالقرب من معدات الملاعب.
train,main-captions,images,2015,1218,5.0,كلبين يلعبان في الثلوج.,كلبين يلعبان في الثلوج.
train,main-captions,images,2015,1220,0.4,إمراة تحمل طفلة بينما ينظر إليها رجل آخر يحمل طفلة يراقبها.,إمرأة تقف مع ذراعها مرفوعة في متجر بينما إمرأة أخرى تحمل كاميرا.
train,main-captions,images,2015,1221,4.6,الكلب الأبيض اللوحي يركض في الثلوج الأبيض النقي.,كلب أبيض ويمشي في الثلوج.
train,main-captions,images,2015,1222,0.0,إمرأة تحمل جريدة.,رجل يتزلج على شريط معدني.
train,main-captions,images,2015,1223,3.4,مجموعة من الرجال اللِّي كَيْعَزّْفُو عْلَى أَصْنَامْ الْمُوسَى.,مجموعة من الرجال يلعبون بأدوات خارج.
train,main-captions,images,2015,1224,0.0,اثنين من الفتيات على الشاطئ يراقبان الناس في قوارب السمك.,اثنين من الذكور، واحد باللون الأحمر والآخر باللون الأبيض يلعبون لعبة كرة السلة.
train,main-captions,images,2015,1225,4.0,وْكَيْقَفّْزْ رَاكِبْ السّْنُوبُورْ فْالْهَوَانْ.,السنوبوردر يطير من خلال الهواء.
train,main-captions,images,2015,1226,0.6,كلب أبيض مع الأذن الحمراء كانركض في الثلوج.,كلب أسود مبلل مع قلادة حمراء في النهر
train,main-captions,images,2015,1227,0.4,فتاة صغيرة و ولد صغير يمسكون يداهم على شريحة لامعة.,فتاة صغيرة في فستان بيسلي تجري عبر ساحة ألعاب رملة.
train,main-captions,images,2015,1228,4.2,يلعب الأطفال كرة القدم على الملعب.,تلاتة فتيان يلعبون كرة القدم في الملعب
train,main-captions,images,2015,1232,2.8,رجل يقفز من سقف واحد على سقف آخر.,يقفز شاب من بالكون واحد إلى آخر.
train,main-captions,images,2015,1234,3.4,طفل واحد يسحب طفل آخر، جالسا في عربة حمراء، على طول الرمال.,صبي صغير يسحب صبي آخر يرتدي قبعة سخيفة في عربة راديوية.
train,main-captions,images,2015,1245,2.4,البومة لديها أجنحتها عالية ومتوسعة خلال النهار.,الطير عِنْدَاهْ الْجَنَاحْ دْيَالُه مَبْسُوطِينْ مْلِّي كَيْطِيرْ.
train,main-captions,images,2015,1246,0.0,رَاهْ رَاجْلْ فْالْكَبْسَة الْأَزْرَقَة كَيْݣْلَسْ عْلَى الْكَرْشَة تَحْتْ الشَّجَرَة.,كلب يقف على الشاطئ مع كرة قريبة.
train,main-captions,images,2015,1248,4.4,امرأة تغني في الميكروفون من قبل رجل يعزف على الغيتار.,امرأة تغني في الميكروفون مع عازف غيتار في الخلفية.
train,main-captions,images,2015,1249,2.8,تلاتة غنم تَرْعِينْ فْالْحَقْلَة الْمْشْعُورَة، وْكَلْبْ كَيْمْشِي مْنْ وَرْدْهُمْ.,مجموعة صغيرة من الماعز في العشب مع كلب أسود وأبيض في الخلفية.
train,main-captions,images,2015,1250,4.4,رَاهْ رَاكِبْ الدّراجَة كَيْجْعَلْ الدّراجَة دْيَالُه تْقَلّْقْ بِينْ رْجَالْ.,رجل يقفز دراجته في الهواء بين صخرين.
train,main-captions,images,2015,1253,1.8,فتاة شابة مع قبعة الوردية مع مبنى صفراء في الخلفية.,فتاة شابة في فستان وردي مع شي حاجة في يدها.
train,main-captions,images,2015,1254,4.0,فتاة في فستان الوردي ركبت دراجتها على طول السياج البيض.,فتاة في فستان أحمر تسير على الدراجة أمام السياج الأبيض.
train,main-captions,images,2015,1255,1.4,الحيوان البني بالشعر يقف وراء بعض النباتات.,بنطال كلب أثناء وقوفه في الغابة.
train,main-captions,images,2015,1259,1.0,طفل في قميص أحمر يستخدم لوحة الاستيقاظ السوداء ليبصق فوق موجة الشاطئ.,رجل في قارب القوارب يركب عبر المياه الزرقاء.
train,main-captions,images,2015,1261,3.4,الكلب البني والأبيض كانركض في الميدان.,الكلاب البنية والبيضاء تجري من خلال الحقل.
train,main-captions,images,2015,1273,0.8,شْكُونْ مْنْ المْدِينَة، وْوَاحْدْ كَيْتّْبَسّْمْ.,فتيات صغيرة على تدوين طفل.
train,main-captions,images,2015,1278,0.2,طيورين يتفاعلان في العشب,كلبين يلعبان مع بعضهما في الخارج.
train,main-captions,images,2015,1284,3.4,اثنين من المتنزهين يقفون على قمة جبل من الثلوج.,كَيْقَفْ رَاجْلَانْ دْ الجّْبَلْ عْلَى قَلْبْ الجّْبَلْ كَيْشُوفُو حْوَالْهُمْ.
train,main-captions,images,2015,1290,4.8,طفلين في حقل الزهور الحمراء.,طفلين يلعبون في حقل الزهور الحمراء.
train,main-captions,images,2015,1291,4.0,يقفز شاب من الصخور في بحيرة.,قفز شاب في قميص السباحة الحمراء من صخرة كبيرة في المياه.
train,main-captions,images,2015,1292,3.6,كلب أسود صغير في العشب.,كلب أسود كايجري في العشب.
train,main-captions,images,2015,1293,1.0,سيدة لابسة كيمونو كانتشوف الكاميرا.,جوج فتيان ملابس سوداء جالسان في غرفة وتعملين وضعيات مشعوذة أمام الكاميرا.
