split,genre,dataset,year,sid,score,sentence1,sentence2
train,main-forum,deft-forum,2014,0009,0.6,मूळतः व्हिएन्नाने पोस्ट केले ते हुकूमशाही कसे होते?,मूळतः Zaf द्वारे पोस्ट केलेले मी हार मानतो.
train,main-forum,deft-forum,2014,0010,1.0,कल्पना करा की एक ठिकाण आहे जे% पांढरे आणि% काळे आहे.,पुरुषांची टक्केवारी आणि स्त्रियांची टक्केवारी असलेली जागा कल्पना करा.
train,main-forum,deft-forum,2014,0011,5.0,न्याय्य सुनावणीची शक्यता नाही.,न्याय्य सुनावणीची कोणतीही शक्यता नाही.
train,main-forum,deft-forum,2014,0012,3.6,निर्वाना हे विसरण्यापेक्षा खूप वेगळे आहे.,निर्वाना म्हणजे विसरणे नाही.
train,main-forum,deft-forum,2014,0013,4.0,ब्रिटनमध्ये आम्ही अमेरिकन लोकांपेक्षा वेगळं विचार करतो.,आम्ही ब्रिटनमध्ये अमेरिकन लोकांपेक्षा वेगळ्या पद्धतीने विचार करतो.
train,main-forum,deft-forum,2014,0014,3.1,जर तुम्ही 'होय' आणि 'नाही' असे उत्तर दिले तर तुम्ही कदाचित समलिंगी आहात.,जर तुम्ही 'नाही' पण 'होय' असे उत्तर दिले तर तुम्ही कदाचित समलिंगी आहात.
train,main-forum,deft-forum,2014,0015,2.2,पृथ्वीवरील सर्व वस्तू एकत्रितपणे अब्जावधी लोकांसाठी पुरेसे अन्न तयार करतात.,कोण आता केवळ अब्जाधीशांसाठी पुरेसे उत्पादन करते?
train,main-forum,deft-forum,2014,0016,3.2,BTW त्याला त्यावेळेसाठी योग्य मुदतवाढ देण्यात आली होती.,"त्या वेळेसाठी योग्य स्थगिती, नाही का?"
train,main-forum,deft-forum,2014,0017,4.4,"हाय, ब्लू-ईज, लंडनमध्ये परिस्थिती कशी आहे?","हाय, ब्लू-ईज, लंडनमध्ये परिस्थिती कशी आहे?"
train,main-forum,deft-forum,2014,0018,2.2,पण मी पाहिलेल्या बातम्या प्रसारणात ते त्याला व्हाईट म्हणत होते.,"पण असे दिसते की जर त्यांनी त्याला पांढरा म्हटले नाही तर त्याचा ""प्रभाव"" कमी होईल."
train,main-forum,deft-forum,2014,0019,2.4,"गर्लफ्रेंड आणि झिमरमन यांच्या म्हणण्यानुसार, त्याने केले.",झिमरमनच्या म्हणण्यानुसार त्याने केले.
train,main-forum,deft-forum,2014,0020,2.8,माझ्या आई-वडिलांनी मला सांगितले आहे की हे तुमच्यासाठी वाईट आहे.,माझ्या शिक्षकांनी मला सांगितले आहे की हे तुमच्यासाठी वाईट आहे.
train,main-forum,deft-forum,2014,0021,4.6,नाझी हे एनएसडब्लूपीसाठी शब्द आहे.,नाझी हा एनएसडब्लूपीसाठी शब्द आहे.
train,main-forum,deft-forum,2014,0022,1.0,मी मृत्यूदंडाचा विरोध करतो.,म्हणूनच मी मृत्यूदंडाला पाठिंबा देतो.
train,main-forum,deft-forum,2014,0023,2.2,"असो, आता तू आहेस.","असो, आता तुम्हाला याची जाणीव आहे."
train,main-forum,deft-forum,2014,0024,2.2,"त्यात मी काहीही खाऊ शकत नाही, घालू शकत नाही, जगू शकत नाही.","ज्या गोष्टी तुम्ही ""खाऊ शकत नाही, परिधान करू शकत नाही, किंवा जिवंत करू शकत नाही"" त्याबद्दल विचार करा."
train,main-forum,deft-forum,2014,0025,3.8,डिकशॉट मॅट होलिडेच्या मालकीचे आहे.,मॅट होलिडे हा तुमचा मालक आहे.
train,main-forum,deft-forum,2014,0026,2.8,लोकांनी कायद्याचा फायदा घेतला.,लोकांनी कायदे मोडले.
train,main-forum,deft-forum,2014,0027,2.2,"मजेशीर आहे, मलाही काही गणिताविषयी तेच वाटलं होतं.",आणि इथे मला वाटले की मला काही गणित माहित आहे.
train,main-forum,deft-forum,2014,0028,2.6,मला वर्षानुवर्षे 'नीनर नीनर'चा हक्क आहे. मी सॅलाटही वापरतो.,"मला वर्षानुवर्षे ""नीनर नीनर"" हक्क मिळाले आहेत हाय विगीज!"
train,main-forum,deft-forum,2014,0029,3.0,"मी सर्व गोष्टींना ""तू यहुद्यांचा द्वेष करतोस"" असे प्रत्यय देत नाही.",तुम्ही यहुद्यांचा द्वेष करणाऱ्या सर्व गोष्टींना अगोदर किंवा अगोदर सांगणे बंद करा.
train,main-forum,deft-forum,2014,0030,4.8,मी तिला विचारलं आहे की तिला त्रिगुट सेक्स करायचा आहे का?,"मी किमान विचारलं आहे की, त्रिगुट होणं अशक्य आहे का?"
train,main-forum,deft-forum,2014,0031,1.4,तरीही यात काही अर्थ नाही.,"ज्याला काही अर्थ नाही, तो तूच आहेस."
train,main-forum,deft-forum,2014,0032,1.2,अधिक महाग घरे.,अधिक महागड्या गाड्या.
train,main-forum,deft-forum,2014,0033,0.8,"मार्टिन म्हणाला, ""तू माझा पाठलाग का करतोस?","झिमरमनने उत्तर दिले, ""तू इथे काय करतोस?"
train,main-forum,deft-forum,2014,0034,2.0,टीएएफबी आणि सॅबचा उपग्रह तीव्रतेचा अंदाज केवळ टी. आहे.,TAFB आणि SAB मधून KT पर्यंत वाढलेली DVORAK INTENSITY ESTEMATES
train,main-forum,deft-forum,2014,0035,1.2,"""राक्षस अस्तित्वात नाहीत"" - ठीक आहे.","""सॅटिअर्स अस्तित्वात नाहीत"" - ठीक आहे."
train,main-forum,deft-forum,2014,0036,2.8,तुला माहितीय का मला काय विचित्र वाटतं?,मला हेच विचित्र वाटतं.
train,main-forum,deft-forum,2014,0037,2.6,मी कधी समलिंगी लैंगिकतेची तुलना विकासाच्या विकाराशी केली?,मी होमोफोबियाला विकासाच्या विकाराशी तुलना केली.
train,main-forum,deft-forum,2014,0038,2.6,"जर तुम्ही विचारलं तर, कंजर्वेटिव्ह, संख्या उजवीकडे वळतील.","जर तुम्ही विचारलं तर, प्रगतीशील, संख्या डावीकडे वळतील."
train,main-forum,deft-forum,2014,0039,0.8,त्या पोस्टच्या आधी तू पीएफएचा उल्लेख केला नव्हतास.,मीही प्रतिबंधक आदेशचा उल्लेख केला नाही.
train,main-forum,deft-forum,2014,0040,2.4,Nat King Cole च्या Ramblin 'Rose आम्ही सर्व अनेक चमत्कार भरले जहाजे आहेत.,वाघाचे डोळे आपण सर्व अनेक अद्भुतांनी भरलेले जहाजे आहोत.
train,main-forum,deft-forum,2014,0041,3.0,मागील वर्षीच्या तुलनेत.,मागील वर्षीच्या गरम. सी.
train,main-forum,deft-forum,2014,0042,1.0,मला अजूनही हा शो आवडतो.,"खोटं खोटं, हे शो."
train,main-forum,deft-forum,2014,0043,3.2,त्यांची प्रचंड मालमत्ता सरकारकडून संरक्षित आहे.,त्यांची प्रचंड संपत्ती सरकारकडून संरक्षित आहे.
train,main-forum,deft-forum,2014,0044,4.6,"मूलभूत फरक, प्लीज?",मूलभूत फरक?
train,main-forum,deft-forum,2014,0045,1.4,जर्मनीला महायुद्धाच्या मूर्खपणासाठी 'शिक्षा' कशी दिली जात आहे?,त्यांना नेमके कसे शिक्षा केली जात आहे?
train,main-forum,deft-forum,2014,0046,3.0,झेडने त्याचा पाठलाग केला आणि नंतर तो ठार मारला.,"तुम्ही दावा केला की झिमरमनने ""त्याला मारहाण केली, मग तो ठार मारला""."
train,main-forum,deft-forum,2014,0047,5.0,"मी नाराज नाही, मी निराश आहे.","देव मला आशीर्वाद देवो मी नाराज नाही, मी निराश आहे."
train,main-forum,deft-forum,2014,0048,0.8,आम्ही त्यातून कधीच बाहेर पडलो नाही!,सुरुवातीला पैसे कुठून येतात?
train,main-forum,deft-forum,2014,0049,2.11111111111111,अभिव्यक्ती स्वातंत्र्याचे परिणाम आहेत!,जर अभिव्यक्ती स्वातंत्र्याचे परिणाम असतील तर ते मुक्त नाही.
train,main-forum,deft-forum,2014,0050,2.8,माझ्या आई-वडिलांनी मला सांगितले आहे की हे तुमच्यासाठी वाईट आहे.,माझ्या शिक्षकांनी मला सांगितले आहे की हे तुमच्यासाठी वाईट आहे.
train,main-forum,deft-forum,2014,0051,2.0,जर तुम्ही चार जणांना वाचवण्यासाठी एका व्यक्तीला ठार मारू शकलात तर?,"मी कोणाला वाचवण्यासाठी ठार मारतो, याची मला कल्पना नाही."
train,main-forum,deft-forum,2014,0052,1.1,ते नैतिकता भडकवत नाही.,ते कायदा लादत आहे.
train,main-forum,deft-forum,2014,0053,5.0,आपण अत्यंत कसे परिभाषित करता यावर अवलंबून आहे.,"तुम्ही ""अत्यंत"" कसे परिभाषित करता यावर अवलंबून आहे."
train,main-forum,deft-forum,2014,0054,1.2,किमान मेक्सिकोची कॅलिफोर्नियामध्ये उपस्थिती होती.,कॅलिफोर्नियावर मेक्सिकोचा दावा शून्य आहे.
train,main-forum,deft-forum,2014,0055,3.0,"तर हो, आपण ख्रिस्ती धर्माबद्दल जाणून घेण्यासाठी बायबल वाचतो.",मी वैयक्तिकरित्या ख्रिस्ती धर्माबद्दल जाणून घेण्यासाठी बायबल वाचली.
train,main-forum,deft-forum,2014,0056,4.5,आहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहह,हहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहहह
train,main-forum,deft-forum,2014,0057,3.4,आणि म्हणूनच तू माझ्यावर ओरडतोस आणि माझ्या प्रश्नांची उत्तरे देण्यास नकार देतोस?,अजूनही माझ्या प्रश्नांची उत्तरे द्यायला नकार देत आहेस का?
train,main-forum,deft-forum,2014,0058,3.8,"तुमच्याकडे जास्त नियमन आहे, कमी नाही.","तुम्हाला मुक्त बाजारात खूप हस्तक्षेप करावा लागेल, खूप कमी नाही."
train,main-forum,deft-forum,2014,0059,4.0,आपण वर्षाच्या अखेरीस लान्स बर्कमनला साइन इन करू शकता असे मला वाटते?,आपण वर्षाच्या अखेरीस लान्स बर्कमनला साइन इन करू शकता असे मला वाटते?
train,main-forum,deft-forum,2014,0060,2.6,थॉमसचे पुस्तक कॅनॉनमधून का वगळले गेले?,येशूचे आणखी काही शब्द कॅनॉनमधून का वगळले जातील?
train,main-forum,deft-forum,2014,0061,1.8,"म्हणजे, तुम्ही मुख्य प्रवाहातील माध्यमांच्या म्हणण्यावर विश्वास ठेवता का?","म्हणजे, तुम्ही स्प्रिंग हॉल कन्वर्टच्या म्हणण्यावर विश्वास ठेवता का?"
train,main-forum,deft-forum,2014,0062,2.4,आम्हाला अन्वेषण करायचे आहे.,आम्हाला हलवायचे आहे.
train,main-forum,deft-forum,2014,0063,3.4,"इस्रायलला काही फरक पडत नाही, ते स्वीकारा.",इतरांना काय वाटतं हे इस्रायलला कळत नाही.
train,main-forum,deft-forum,2014,0064,3.4,आपण सर्व अनेक अद्भुतांनी भरलेले जहाजे आहोत.,मी चुंबन करून रॉक अँड रोल करू इच्छितो आपण सर्व अनेक चमत्काराने भरलेले जहाजे आहोत.
train,main-forum,deft-forum,2014,0065,3.6,ओहायो येथील एक प्रिय मित्राने मला हे पाठवले.,ओहायो येथील एक प्रिय मित्राने मला हे पाठवले.
train,main-forum,deft-forum,2014,0066,1.6,"आणि तरीही, टायटॅनिकची कहाणी ही अशी आहे जी पुराव्यांच्या चौकशीपर्यंत टिकून राहील.","या नव्या अभ्यासातून असे दिसून आले आहे की, टाइटॅनिकच्या कथेची कसून चौकशी केली जाऊ शकत नाही."
train,main-forum,deft-forum,2014,0067,3.2,तो खरंच गुगल अॅडवरून पैसे कमवू शकतो का?,गुगल जाहिरातींवरून कोण पैसे कमवतो?
train,main-forum,deft-forum,2014,0068,4.6,त्यांना माहित आहे की व्हिडिओमध्ये गॅस चेंबर दिसत नाही.,मुख्य गोष्ट म्हणजे व्हिडीओ क्लिपमध्ये गॅस चेंबर दिसत नाही.
train,main-forum,deft-forum,2014,0069,4.4,"गरम, कदाचित रेकॉर्ड.","गरम, जवळजवळ निश्चितपणे रेकॉर्ड."
train,main-forum,deft-forum,2014,0070,2.2,"""उज्ज्वल पण विखुरलेले"" ""ड्रग्सवर उपचार करा"" बनते.","""अभिमत आणि जिद्दी"" हे औषधोपचार बनते."
train,main-forum,deft-forum,2014,0071,1.2,"""जीवन"" ची तुमची व्याख्या काय आहे?",निसर्गाची तुमची व्याख्या काय आहे?
train,main-forum,deft-forum,2014,0072,2.2,अनेक गोष्टी असू शकतात.,ही एक सोपी चूक असू शकते.
train,main-forum,deft-forum,2014,0073,3.8,"कोणताही जबरदस्ती नाही, कोणताही घुसखोरी नाही, कोणताही पैसा गुंतलेला नाही. तो आपल्या मतदानासाठी पैशांची मागणी करत आहे.","कोणताही जबरदस्ती नाही, कोणताही घुसखोरी नाही, पैशांचा समावेश नाही फक्त वर्ग ई गुन्ह्यांचा."
train,main-forum,deft-forum,2014,0074,4.0,डॉ. निएंडरची सुधारित आवृत्ती.,"""निएंडरची सुधारित आवृत्ती""?"
train,main-forum,deft-forum,2014,0075,2.2,मी तिला काय वाटतं ते सांगावं?,मी फक्त प्रतीक्षा करावी आणि ते कसे चालले आहे ते पहावे?
train,main-forum,deft-forum,2014,0076,0.8,I. अटलांटिक आवश्यकता.,पॅसिफिक आवश्यकता.
train,main-forum,deft-forum,2014,0077,2.6,तुमच्याकडे पेंटागॉनमध्ये क्षेपणास्त्राचे अवशेष नाहीत.,तुमच्याकडे पेंटागॉनवरील क्षेपणास्त्रासाठी साक्षीदार नाहीत.
train,main-forum,deft-forum,2014,0078,2.2,"""जेन"" म्हणते की मी मदत करणाऱ्या पार्टीच्या पाहुण्याला त्याची रक्कम मागितली पाहिजे.",मला विश्वासच बसत नाही की ती तुम्हाला मदत करणाऱ्या पार्टीच्या पाहुण्याला पैशांची मागणी करत आहे!
train,main-forum,deft-forum,2014,0079,1.6,कोणत्याही स्त्रीला गर्भनिरोधक हवे असेल तर ती मिळू शकते.,कोणतीही स्त्री ज्याला गर्भपात करायचा असेल तिला ते मिळू शकते.
train,main-forum,deft-forum,2014,0080,2.6,वाढणं कायदेशीर आहे का?,"हो, वाढणं कायदेशीर आहे."
train,main-forum,deft-forum,2014,0081,1.8,"एक दाबून इंग्लिश ""डू"" करत नाही.",एक दाबून आवाज येतो.
train,main-forum,deft-forum,2014,0082,2.8,या मालिकेबद्दल माझं काय मत आहे?,दरम्यानच्या काळात फायरफ्लायबद्दल माझं काय मत होतं?
train,main-forum,deft-forum,2014,0083,3.6,आपण सर्व अनेक अद्भुतांनी भरलेले जहाजे आहोत.,चॅक क्लोज आम्ही सर्व अनेक आश्चर्यांनी भरलेल्या जहाजांपैकी एक आहोत.
train,main-forum,deft-forum,2014,0084,2.0,त्याला समर्थक आहेत का?,त्याला नक्कीच समर्थक आहेत.
train,main-forum,deft-forum,2014,0085,2.2,"पण ठीक आहे, अंतिम सार्वभौमत्व?",त्यामुळे सर्वोच्च सार्वभौमत्व.
train,main-forum,deft-forum,2014,0086,4.8,ते उत्तर नाही.,"नाही, हे उत्तर नाही."
train,main-forum,deft-forum,2014,0087,2.2,नाझींनी बंदुकीच्या परवानगीचा कालावधी वर्षानुवर्षे वाढवला.,नाझींनी शस्त्र खरेदी करण्याच्या किमान वयाची अंमलबजावणी केली.
train,main-forum,deft-forum,2014,0088,3.6,पण आपण मदतीशिवाय हे करू शकत नाही.,"तुझ्याशिवाय आम्ही हे करू शकत नाही""."
train,main-forum,deft-forum,2014,0089,1.4,कोणत्याही निरोगी व्यक्तीला जुगार खेळण्याची गरज नाही.,कोणत्याही निरोगी व्यक्तीला सेक्सची गरज नसते.
train,main-forum,deft-forum,2014,0090,2.0,मी म्हणालो की कायदेशीर अर्थाने ती व्यक्ती नव्हती.,जर ती व्यक्ती नसेल तर ती डब्ल्यूटीएफ आहे का?
train,main-forum,deft-forum,2014,0091,1.8,ओबामा यांनी नियमन सुधारणा करण्याची मागणी केली आहे का?,"ओबामांनी कट, कॅप आणि बॅलन्सची मागणी केली आहे का?"
train,main-forum,deft-forum,2014,0092,3.0,"""लेप्रीचॉन्स अस्तित्वात नाहीत"" - ठीक आहे.","""एल्फ अस्तित्वात नाहीत"" - ठीक आहे."
train,main-forum,deft-forum,2014,0093,2.0,काही हेन आणि कॉर्स लाइट मिळाली. मी काल रात्रीच सुरुवात केली.,मी काल रात्रीच सुरुवात केली.
train,main-forum,deft-forum,2014,0094,4.2,इराण हे एनपीटी आणि आयएईएचेही सदस्य आहे.,"""इराण देखील एनपीटी आणि आयएईएचा स्वाक्षरी करणारा देश आहे."
train,main-forum,deft-forum,2014,0095,2.0,"""गोर्गोन्स अस्तित्वात नाहीत"" - ठीक आहे.","""सॅटिअर्स अस्तित्वात नाहीत"" - ठीक आहे."
train,main-forum,deft-forum,2014,0096,3.0,पैसे मिळवण्याचा सर्वोत्तम मार्ग म्हणजे लॉबीपासून मुक्त होणे.,त्यातून पैसे काढणे हा सर्वात चांगला मार्ग आहे.
train,main-forum,deft-forum,2014,0097,3.4,"मला वर्षानुवर्षे ""नीनर नीनर"" हक्क आहेत. साधारणपणे मला चांगली काळजी घेतली जाते.","मला वर्षानुवर्षे ""नीनर नीनर"" हक्क मिळाले आहेत. ते क्रॅक अप आहेत."
train,main-forum,deft-forum,2014,0098,3.6,डच कोणी डच बद्दल ऐकले आहे का?,"@NickFun, कोणी डच बद्दल ऐकले आहे का?"
train,main-forum,deft-forum,2014,0099,3.6,"कमोडिटी एक्सपेंड्ड व्हॅल्यू फॉर्म,.",मूलभूत कमोडिटी-कॅपिटल व्हॅल्यू-फॉर्म.
train,main-forum,deft-forum,2014,0100,1.4,तू ख्रिश्चन आहेस.,म्हणून तू ख्रिश्चन नाहीस.
train,main-forum,deft-forum,2014,0101,4.0,आणि आजचा साधा तथ्य?,मी पुनरावृत्ती करतो: आणि आजचा साधा तथ्य?
train,main-forum,deft-forum,2014,0102,2.0,नैतिकतेचा यात काहीच संबंध नाही!,आणि नैतिकता आणि प्रामाणिकपणाचा यात काही संबंध नाही.
train,main-forum,deft-forum,2014,0103,1.8,"""अरे, तू इतका चांगला माणूस आहेस!",तू इतका वाईट माणूस आहेस!
train,main-forum,deft-forum,2014,0104,3.6,फर्न मला वाटते की यासारखी कथा मूर्खपणाची आहेत.,मला वाटते की यासारखी कथा मूर्खपणाची आहेत.
train,main-forum,deft-forum,2014,0105,3.4,पुढील काही तासात चक्रीवादळ निर्माण होण्याची शक्यता नाही.,उष्णकटिबंधीय चक्रीवादळाची निर्मिती अपेक्षित नाही.
train,main-forum,deft-forum,2014,0106,1.2,या शब्दांचा अर्थ तुम्हाला समजत नाही का?,'नेतृत्व' या शब्दाचा अर्थ तुम्हाला समजत नाही का?
train,main-forum,deft-forum,2014,0107,1.2,धार्मिक स्वातंत्र्य नाही.,अभिव्यक्ती स्वातंत्र्य नाही.
train,main-forum,deft-forum,2014,0108,2.4,Originally Posted by SolInvictus सर्व पवित्र ग्रंथांचा संदेश ऐक्य आहे.,मूळ पोस्ट केलेले SolInvictus Ah.
train,main-forum,deft-forum,2014,0109,3.0,नष्ट झाल्यानंतर किती काळ मुलाला शाळेत परत जावे लागेल?,नष्ट होण्याच्या किती वेळानंतर हे मुलाला त्रास देणार नाही?
train,main-forum,deft-forum,2014,0110,3.4,"एक माणूस आणि एक स्त्री वेगवेगळे असतात, होय.","पुरुष आणि स्त्रिया वेगळे आहेत, होय?"
train,main-forum,deft-forum,2014,0111,2.2,डबल जोपार्डियाने ज्यूरीला रद्द करण्याचे आदेश दिले आहेत.,कायदेशीरतेच्या बाबतीत मी जूरीला रद्द करू शकतो.
train,main-forum,deft-forum,2014,0112,1.0,फॅसिलिटेटर: मला हुशार मुलगा दाखवा.,आणि ती मुर्ख मुलगी का आहे?
train,main-forum,deft-forum,2014,0113,3.2,धार्मिक कल्पनारम्य हे निरुपयोगी आणि पुनरावृत्तीशील नाही का?,ते निरुपयोगी आणि पुनरावृत्तीशील नाही का?
train,main-forum,deft-forum,2014,0114,0.0,मूळतः anabelle द्वारे पोस्ट केले हे काय चुकीचे आहे?,मूळतः व्हिएन्ना द्वारे पोस्ट केले 'काय म्हणायचे'?
train,main-forum,deft-forum,2014,0115,1.6,नील डायमंड द्वारे क्रॅकलिन 'रोझी आम्ही सर्व अनेक आश्चर्यांनी भरलेले जहाजे आहोत.,बॉबी हेलम द्वारे Jingle Bell Rock आम्ही सर्व अनेक आश्चर्यांनी भरलेल्या जहाजांपैकी एक आहोत.
train,main-forum,deft-forum,2014,0116,1.6,काही लोकांना या संस्था चालवणाऱ्या लोकांवर पूर्ण विश्वास आहे.,इतर लोकांचा या संस्था चालवणाऱ्या लोकांवर विश्वास नाही.
train,main-forum,deft-forum,2014,0117,2.2,लॉस चेंजची सुरुवात कादंबरी म्हणून झाली.,ते कादंबरीचे काम म्हणून संपले.
train,main-forum,deft-forum,2014,0118,3.0,जर ती जीवन नसते तर ती जन्माला येऊ शकली नसती.,जर ती जिवंत नसेल तर ती आपोआप गर्भपात करेल.
train,main-forum,deft-forum,2014,0119,2.4,"जीएल, टेरल हे पूर्णपणे आश्चर्यकारक आहे.",नमस्कार ओली: हे पूर्णपणे आश्चर्यकारक आहे.
train,main-forum,deft-forum,2014,0120,3.77777777777778,चला असे मानूया की आपल्याकडे% पांढरा आणि% काळा आहे.,कल्पना करा की एक ठिकाण आहे जे% पांढरे आणि% काळे आहे.
train,main-forum,deft-forum,2014,0121,2.11111111111111,अभिव्यक्ती स्वातंत्र्याचे परिणाम आहेत!,जर अभिव्यक्ती स्वातंत्र्याचे परिणाम असतील तर ते मुक्त नाही.
train,main-forum,deft-forum,2014,0122,1.0,"""राक्षस अस्तित्वात नाहीत"" - ठीक आहे.","""लेप्रीचॉन्स अस्तित्वात नाहीत"" - ठीक आहे."
train,main-forum,deft-forum,2014,0123,3.2,जर असे असेल तर ते खरे का नाहीत हे सांगा.,"कृपया, त्यांच्याबद्दल काय आहे ते खरे नाही."
train,main-forum,deft-forum,2014,0124,2.8,- बोलू नकोस आणि काहीही करू नकोस.,त्याबद्दल बोलण्यापेक्षाही वाईट आहे आणि काहीच करत नाही.
train,main-forum,deft-forum,2014,0125,1.4,"""आण्विक शस्त्रास्त्रांच्या विरोधात असणे"" याचा अर्थ ""आण्विक शस्त्रांचा वापर न करणे"" असा नाही.","""आण्वस्त्र वापरण्यास विरोध करणे"" म्हणजे ""आण्वस्त्र वापरण्यास नकार देणे""."
train,main-forum,deft-forum,2014,0126,1.4,माझी बहीण एका काळ्या माणसाशी लग्न केली आहे.,माझी मोठी बहीण अर्धी काळी आहे.
train,main-forum,deft-forum,2014,0127,1.0,ब्रिटनची लोकसंख्या सुमारे एक दशलक्षाहून अधिक आहे.,जपानी लोकसंख्या जवळपास एक दशलक्ष आहे.
train,main-forum,deft-forum,2014,0128,3.4,मी शेरिफला ठार मारलं. आपण सगळेच अनेक आश्चर्यांनी भरलेल्या जहाजांपैकी एक आहोत.,आपण सर्व अनेक अद्भुतांनी भरलेले जहाजे आहोत.
train,main-forum,deft-forum,2014,0129,2.0,मला आशा आहे की हे काहीच नाही.,मला आशा आहे की सर्व काही ठीक आहे!
train,main-forum,deft-forum,2014,0130,4.2,मी व्हेलोसिराप्टरला दत्तक घेण्यासाठी खर्च केलेला पैसा.,मी व्हेलोसिराप्टरला दत्तक घेण्यासाठी खर्च केलेला पैसा.
train,main-forum,deft-forum,2014,0131,4.2,"तर, टेरल यांनी लिहिलेल्या प्रत्येक शब्दावर तुम्ही खरंच विश्वास ठेवता का?","जीएल, टेरल हाय कॉर्न: तर, टेरल यांनी लिहिलेल्या प्रत्येक शब्दावर तुम्ही खरंच विश्वास ठेवता का?"
train,main-forum,deft-forum,2014,0132,1.6,काय नाही ते कसे विकले गेले?,"ते कसे विकले गेले ते नाही, जीबी."
train,main-forum,deft-forum,2014,0133,4.4,मला माहित आहे की मला त्याच्यासारखं व्हायला आवडत नाही.,मलाही त्याच्यासारखं व्हायला आवडत नाही.
train,main-forum,deft-forum,2014,0134,4.6,तेथे शस्त्रे नव्हती.,अर्थात तेथे शस्त्रे नव्हती.
train,main-forum,deft-forum,2014,0135,3.0,ते इतके मूर्खपणाचे आहे की ते खरे असणे आवश्यक आहे.,हे सत्य असू शकते असा विचार करणे हास्यास्पद आहे.
train,main-forum,deft-forum,2014,0136,4.4,खूप वैयक्तिक जबाबदारी?,"पुन्हा, वैयक्तिक जबाबदारी."
train,main-forum,deft-forum,2014,0137,4.57142857142857,तुम्ही म्हणत असलेल्या निरर्थक गोष्टी लक्षात आल्या आहेत का?,"आणि प्रामाणिकपणे सांगायचं तर, तुम्ही ज्या निरर्थक गोष्टी सांगत आहात त्या तुम्हाला लक्षात आल्या आहेत का?"
train,main-forum,deft-forum,2014,0138,2.6,मला वाटतं मी एका टोपीने जनगणनेच्या मागील बाजूला काढलं होतं.,या जनगणनेत टोपीचा मागील भाग आहे का?
train,main-forum,deft-forum,2014,0139,4.4,बुशच्या विरोधात हे कसे आहे?,बुशविरुद्धचा झुकाव कुठे आहे?
train,main-forum,deft-forum,2014,0140,4.8,जर ते भांडण नसतं तर ते होम्योपॅथी नसतं.,ती सोपी तार्किकदृष्ट्या आहे जर ती बकवास नसती तर ती होम्योपॅथी नसती.
train,main-forum,deft-forum,2014,0141,0.4,"मी त्याच्यावर कधीही जास्त मिलीग्रामिंगचा आरोप केला नाही, काहीच नाही.",मी त्याला कधीही बेसबॉलची फसवणूक केल्याचा आरोप केला नाही.
train,main-forum,deft-forum,2014,0142,3.8,टार्प ब्लूमबर्गच्या बातम्यांपेक्षा ही मदत मोठी होती.,बॅलट टार्पपेक्षाही मोठं होतं. हे शीर्षक चुकीचं आहे.
train,main-forum,deft-forum,2014,0143,2.0,माझ्या आई-वडिलांनी मला सांगितले आहे की हे तुमच्यासाठी वाईट आहे.,अधिकाऱ्यांनी मला सांगितले आहे की हे तुमच्यासाठी वाईट आहे.
train,main-forum,deft-forum,2014,0144,1.0,त्याच्या मते ही व्यक्तीचाच जोखीम आहे.,त्याची स्थिती सध्याची आहे.
train,main-forum,deft-forum,2014,0145,0.8,I. अटलांटिक आवश्यकता.,पॅसिफिक आवश्यकता.
train,main-forum,deft-forum,2014,0146,4.8,अधिक वाचा: तुम्ही कधीही गर्भपात समर्थक व्यक्तीला भेटली नाही का?,तू कधी प्रो-अबॉर्शन व्यक्तीला भेटली नाहीस?
train,main-forum,deft-forum,2014,0147,0.2,ज्यांच्याकडे पैसे आहेत त्यांच्याशी मला काही अडचण नाही!,मला या पुरुषांसोबत अनेक समस्या आहेत.
train,main-forum,deft-forum,2014,0148,2.0,"निक्सन, फोर्ड आणि कार्टर यांनी तेलाचे क्षेत्र बंद केले?",नोने पेट्रोलियम शेतात बंदी घातली आहे.
