split,genre,dataset,year,sid,score,sentence1,sentence2
train,main-captions,images,2015,0519,1.2,በበረዶ ውስጥ የሚጫወቱ ሁለት ውሾች.,ሁለት ልጆች ከውሻ ጋር እየተጫወቱ ነው።
train,main-captions,images,2015,0522,4.8,አንድ ልጃገረድ በባህር ዳርቻ ላይ ጀርባዋን ታዞራለች።,በባህር ዳርቻ ላይ ጀርባዋን የምታዞር ልጃገረድ።
train,main-captions,images,2015,0526,2.2,ሁለቱ ውሾች በበረዶ ውስጥ እየጫወቱ ነው.,ሁለት ውሾች በሣር ውስጥ አብረው ይጫወታሉ።
train,main-captions,images,2015,0528,3.6,ሁለት ተንሳፋፊዎች በትንሽ ሞገድ ላይ ተቀምጠዋል።,ሁለት ተንሳፋፊዎች በማዕበል ውስጥ ተንሳፋፊዎችን ያካሂዳሉ።
train,main-captions,images,2015,0530,5.0,ፀሐይ ስትጠልቅ ሁለት ሰዎች በባህር ዳርቻ ላይ እየተራመዱ ነው።,ፀሐይ ስትጠልቅ ሁለት ሰዎች የባህር ዳርቻውን ይዘው ይሄዳሉ።
train,main-captions,images,2015,0537,4.0,በሣር ውስጥ እየተጫወቱ ያሉ ሁለት ውሾች,ሁለት ውሾች በሣር ላይ እየታገሉ ነው።
train,main-captions,images,2015,0538,4.8,አንዲት ወጣት ልጃገረድ በገና አባት ክንፍ ላይ ተቀምጣለች።,አንዲት ትንሽ ልጃገረድ በሳንታ ክንፍ ላይ ተቀምጣለች
train,main-captions,images,2015,0541,2.2,ጥቁርና ነጭ ውሻ አፉ ክፍት ሆኖ ይሮጣል።,ጥቁርና ነጭ ውሻ ሰማያዊ ውሃ ውስጥ ይዋኛል።
train,main-captions,images,2015,0543,4.8,አንድ ወጣት ልጅ በባህር ዳርቻው ላይ በአየር ላይ እየዘለለ ነው።,አንድ ልጅ በባህር ዳርቻው ላይ በአየር ላይ እየዘለለ ነው።
train,main-captions,images,2015,0547,5.0,ስሚክስ የለበሱ አምስት ሰዎች ከደረጃው በታች እየተራመዱ ነው።,ስሚክስ የለበሱ አምስት ሰዎች ከደረጃው በታች ይራመዳሉ
train,main-captions,images,2015,0549,0.0,ቀይ ሱሪና ነጭ ሸሚዝ የለበሰ ሰው በእግር ኳስ ኳስ መጫወት ጀመረ።,አንድ ጥቁር ውሻ ቀይ የጎማ ኳስ ይዞ በደመናው ውስጥ ቆሟል።
train,main-captions,images,2015,0552,4.8,በድንጋይ ባሕር ዳርቻ ላይ አንድ ሰውና ውሻ።,ሰውና ውሻ በውኃ አጠገብ በድንጋይ ላይ ቆመው
train,main-captions,images,2015,0553,2.4,ቡናማው ውሻ ወደ ውሃው እየጣለ ነው።,አራት ውሾች በውሃ ውስጥ ይረጩ
train,main-captions,images,2015,0556,1.0,የባህር ዳርቻው ፈገግታ ያለው ሴት በባህር አልጋዎች ውስጥ ተቀበረች ።,በካውቦይ ካፕ የለበሰች አንዲት ልጃገረድ ከበግ ጋር ቀበቶ ላይ።
train,main-captions,images,2015,0561,3.8,ትልቅ ጆሮ ያለው ውሻ በአፉ ውስጥ ትንሽ ዱላ ይይዛል።,በትር ላይ የሚበላው ትልቅ ጆሮ ያለው ውሻ።
train,main-captions,images,2015,0562,0.0,ትልቅ ቡናማው ውሻ በከፍተኛው ሣር በኩል እየዘለለ ነው።,ሰማያዊ ሸሚዝ የለበሰችው ልጃገረድ በሳይንስ ማዕከል ውስጥ እየሮጠች ነው።
train,main-captions,images,2015,0563,2.6,በበረዶ ውስጥ የሚታገሉ ሁለት ውሾች።,በበረዶ ውስጥ የሚጫወቱ ሁለት ውሾች.
train,main-captions,images,2015,0566,2.8,አንድ ቡናማ ውሻ በቆሻሻው ላይ ቆሻሻ የቴኒስ ኳስ እየሳደደ በቆሻሻው ረድፍ መሃል ላይ ነው።,ሁለት ነጭ ውሾች እና አንድ ቡናማ ውሻ ኳስ እያሳደዱ ነው.
train,main-captions,images,2015,0569,0.0,ግራጫው ውሻ በሣር እርሻ ውስጥ ንቁ ነው።,በባቡር ሐዲድ ላይ የሚሽከረከሩ ብስክሌቶች።
train,main-captions,images,2015,0572,0.0,ሁለት ሰዎች በጫካው ውስጥ የጎን ተሽከርካሪ ሞተርሳይክል እየሮጡ ነው።,ውሻው በአፉ ውስጥ ረዥም ዱላ ይዞ ነበር።
train,main-captions,images,2015,0575,2.4,ሰውየው በድንጋይ ተራራ አናት ላይ ተቀምጦ ነው።,አንድ ሰው ጭንቅላቱን በተራራው አናት ላይ ካለው ድንኳን ውስጥ ያስወጣል።
train,main-captions,images,2015,0580,0.0,አንድ ሰው በጀልባ ላይ ቆሞ ሌላ ጀልባ በአቅራቢያው በባምቦ ዱላ እየጎተተ ነው።,በድንጋይ ግድግዳ ፊት ለፊት የቆመ ጥቁር ካፕ የለበሰ ሰው እና ምልክት
train,main-captions,images,2015,0581,3.2,አንድ ሰው ነጭ ጊታሩን ይጫወታል።,አንድ ሰው ነጭ ጊታር ይጫወታል እንዲሁም ይዘምራል
train,main-captions,images,2015,0582,0.0,አንድ ሰው በተራሮች ውስጥ ካለው ውሻ ጋር በበረዶ መንሸራተት ላይ ነው።,ቡናማ ውሻ በውሃ ውስጥ ባለው ኳስ እየተጫወተ ነው።
train,main-captions,images,2015,0585,2.4,ሁለት ሸሚዝ አልባ ወጣቶች በውሃ ውስጥ እየተጫወቱ ነው።,ብዙ ሰዎች በባህር ዳርቻው ውስጥ በውሃ ውስጥ ይጫወታሉ።
train,main-captions,images,2015,0588,3.6,የኮሊብሪን ቅርብ ቅጽበታዊ ገጽ እይታ።,የበረራ ኮሊበርድ ቅርብ ቅጽበታዊ ገጽ እይታ።
train,main-captions,images,2015,0591,0.8,ጥቁር ቀሚስ የለበሰች ሴት በጎዳና ላይ እየተራመደች ነው።,አንዲት ሴት ውሻ ከደረጃው ሲወድቅ ትመለከታለች።
train,main-captions,images,2015,0597,2.33,አንድ ወንድና አንዲት ሴት ካሜራውን እየተመለከቱ ነው።,አንድ ወንድና አንዲት ሴት እየሳቁ ነው።
train,main-captions,images,2015,0599,3.6,አንድ ቡናማ ውሻ በቆሻሻው ጭቃማ ሣር ውስጥ እየሮጠ ነው,ትልቅ ቡናማው ውሻ በአፈር ውስጥ ውጭ እየሮጠ ነው።
train,main-captions,images,2015,0601,5.0,በበረዶው ውስጥ አንድን ሰው በቢስክሌት ላይ የሚጎትቱ ሦስት ውሾች።,ውሾቹ በአንድ ዓይነት ብስክሌት ላይ አንድን ሰው በበረዶ ውስጥ እየጎተቱ ነው ።
train,main-captions,images,2015,0610,0.0,በልጅ መንሸራተቻ ላይ የተቀመጠ ቀይ ካፕ የለበሰ ሕፃን አሻንጉሊት ይይዛል።,ግራጫ ሸሚዝ የለበሰ ሰው በአበቦች መስክ ላይ ተቀምጦ ነበር።
train,main-captions,images,2015,0613,4.8,ሦስት ልጆች በቤት ውስጥ ከጫካ ጋር እየተጫወቱ፣ አንዳንዶቹን በካሜራ ሌንስ ላይ እየጣሉ ነው።,ሦስት ትናንሽ ልጆች በጫካው ውስጥ ይጫወታሉ፣ አንዳንዶቹን ወደ ካሜራ ይጥላሉ።
train,main-captions,images,2015,0624,0.0,ሮዝ ገመድ አጠገብ አንድ ተራራቢ በድንጋይ ፊት ላይ ቆሞ ነው.,ልጆቹ በበረዶው ውስጥ በጀርባው አጥር ይዘው እየሮጡ ነው።
train,main-captions,images,2015,0628,1.8,ብርቱካናማ አንገት ጌጥ የለበሰ ጥቁር ውሻ ከዓሣ ማጥመድ ጋር ተጣብቋል።,ቀይ ቀለበት የለበሰ ጥቁር ውሻ ውሃውን ይንከባከባል.
train,main-captions,images,2015,0637,0.0,ሁለት ውሾች በአፈር ውስጥ እየተጫወቱ ነው።,ቀይና ነጭ ቀሚስ የለበሰ ዳንሰኛ ለካሜራ አቀባበል እያደረገ ነው።
train,main-captions,images,2015,0640,3.4,ወርቃማው ውሻ በሣር ላይ እየሮጠ ነው።,ትልቁ ቤጅ ውሻ በሣር በኩል እየሮጠ ነው።
train,main-captions,images,2015,0642,4.8,አንድ ውሻ በሣር በኩል ይሮጣል.,አንድ ውሻ በሣር በኩል ይሮጣል.
train,main-captions,images,2015,0645,3.4,ቀይ ልብስ የለበሰ ሰው በትር ይዞ በወንዝ ዳር ድንጋዮች አጠገብ እየተራመደ ነው።,አንድ ሰው በድንጋይ ላይ እየተራመደ ነው፣ በዙሪያቸው ውኃ እየፈሰሰ ነው።
train,main-captions,images,2015,0646,0.0,ጀልባውን እየነዳ ያለው ሰው።,አንድ ሰው በስኬትቦርድ ላይ ተንኮል እየሰራ ነው
train,main-captions,images,2015,0647,4.8,በሩጫ ሜዳ ላይ የሚሮጡ ሦስት ውሾች።,በሩጫ ጎዳና ላይ ሦስት ውሾች አንድ ኩርባ ዙሪያ.
train,main-captions,images,2015,0653,0.8,አንድ ጥቁርና ቡናማ ውሻ በአንድ ሕንፃ አቅራቢያ በበረዶው ውስጥ ይራመዳል.,አንድ አረጋዊ ሰው ከአሮጌው የታሸገ ሕንፃ ፊት ለፊት ቆሞ ነበር።
train,main-captions,images,2015,0656,3.4,አንድ ውሻ ከበረዶ በኋላ ወደ መዋኛ ገንዳ እየዘለለ ነው።,ውሻ ወደ መዋኛ ገንዳ እየዘለለ ነው።
train,main-captions,images,2015,0661,3.2,በክረምት ወቅት በጫካ ውስጥ የሚሮጥ ውሻ,በብዙ ቅርንጫፎች ውስጥ የሚሮጥ ውሻ።
train,main-captions,images,2015,0665,0.4,ልጃገረድ በትልቁ ማያ ገጽ ላይ ከሚገኙት ምስሎች ጋር አብራ ትጫወታለች።,ሶስት ልጃገረዶች ጀርባቸውን ከካሜራው ጋር በማያያዝ አምባር ይይዛሉ.
train,main-captions,images,2015,0666,1.0,ብዙ ሰዎች በጎዳና ላይ ውድድር ላይ ይሮጣሉ።,በጎዳና ላይ የሚሮጥ ውሻ።
train,main-captions,images,2015,0668,1.0,የመዋኛ ልብስ የለበሰ ሰው በአንዳንድ ድንጋዮች ላይ ቆሞ ነው።,ግራጫ ሸሚዝ የለበሰ ሰው አንድ ትልቅ የድንጋይ ግድግዳ ላይ ይወጣል።
train,main-captions,images,2015,0669,2.0,በበረዶ ውስጥ የሚራመዱ ሁለት ነጭ ውሾች።,በበረዶ ውስጥ የሚጮኽ ጥቁር ቀለበት ያለው ቡናማ ውሻ።
train,main-captions,images,2015,0671,2.4,ሐምራዊ ቀሚስ የለበሰች አንዲት ሴት እጆቿና እግሮቿ ወደ ጎን ተዘርግተው ወደ አየር ይወጣሉ።,አንድ ሰው ማንጠልጠያ እና የፀሐይ መነፅር የለበሰ ሰው እጆቹ እና እግሮቹ ወደ ጎኑ ተዘርግተው ወደ አየር ይሮጣሉ ።
train,main-captions,images,2015,0672,2.8,አንድ ውሻ በሣር በኩል ይሮጣል.,ሁለት ውሾች በጫካው ውስጥ ይሮጣሉ።
train,main-captions,images,2015,0674,2.8,በአሸዋ ላይ የሚሮጥ ውሻ,በውሃ ውስጥ የሚሮጥ ውሻ።
train,main-captions,images,2015,0680,0.0,አንዲት ሴት በትንሽ ሞገድ ላይ ለመሽከርከር እየሞከረች ነው።,አንድ ወንድና አንዲት ሴት በፀሐይ ውስጥ ከቤት ውጭ ከኋላ ወደ ኋላ ተቀምጠዋል።
train,main-captions,images,2015,0681,0.6,ጥቁርና ነጭ ውሻው በወንዙ ውስጥ እየሰፈነ ነው።,አንድ ጥቁር ሰው እና ውሻው በባህር ዳርቻ ላይ.
train,main-captions,images,2015,0683,4.6,አንድ ሰው ውቅያኖስ አቅራቢያ በተሰበረ ድንጋይ አናት ላይ ቆሞ ነበር።,አንድ ሰው ውቅያኖስን በሚመለከት በድንጋይ ጫፍ ላይ ቆሞ ነው።
train,main-captions,images,2015,0684,4.4,ጥቁርና ሰማያዊ እርጥብ ልብስ የለበሰች ልጃገረድ ሰርፍ እያደረገች ነው።,ጥቁርና ሰማያዊ ቀሚስ የለበሰች አንዲት ሴት በማዕበል ላይ እያሽከረከረች ነው።
train,main-captions,images,2015,0687,4.6,ሴትየዋ ውሻዋን በአደገኛ መንገድ እየመራች ነው።,አንዲት ሴት ትናንሽ ውሻዋን በአደገኛ መንገድ እየመራች ነው።
train,main-captions,images,2015,0694,2.4,ሁለት ውሾች በባህር ዳርቻ ላይ.,ውሻ በባህር ዳርቻ ላይ ይራመዳል.
train,main-captions,images,2015,0695,1.0,አንድ ትንሽ ልጅ ግራጫ በተሸፈነ ቦታ ላይ ቆሞ ነው።,አንድ ወጣት ልጅ በጂምናዚየም ውስጥ ካራቴውን እየተለማመደ ነው።
train,main-captions,images,2015,0701,2.2,ውሻው በአፉ ውስጥ ምግብ ይዘው እየሮጠ ነው።,ውሻው በአፉ ውስጥ ቢጫ ኳስ ይዘው እየሮጠ ነው።
train,main-captions,images,2015,0704,4.8,ሁለት ውሾች በባህር ዳርቻ ላይ እየሮጡ ነው።,በባህር ዳርቻ ላይ የሚሮጡ ሁለት ውሾች
train,main-captions,images,2015,0705,2.0,አንድ ጥቁር እና ነጭ ውሻ በመዋኛ ገንዳ ውስጥ እየሰፈነ ነው,በአፉ ውስጥ የሆነ ነገር ይዘው የሚሮጥ ጥቁርና ነጭ ውሻ።
train,main-captions,images,2015,0707,3.8,አንድ ውሻ ጭንቅላቱ በቀይ እና አረንጓዴ የስጦታ ቦርሳ ውስጥ ነው.,አንድ የቤት እንስሳ በስጦታ ቦርሳ ውስጥ ያለውን ይዘት በጨዋታ ይመረምራል።
train,main-captions,images,2015,0708,5.0,ወርቃማ የፀሐይ ጭምብል የለበሰ ቢጫ ሸሚዝ ያለው ሰው።,ቢጫ ቀሚስ የለበሰ ሰው ወርቃማ የፀሐይ ቅርፅ ያለው ጭምብል ይለብሳል።
train,main-captions,images,2015,0713,0.4,አንድ ሰው አንድ ገመድ ድጋፍ ጋር ንጹሕ የድንጋይ ፊት እየነካ ነው.,አንድ ወጣት ሐምራዊ ሰሌዳ ይዞ በበረዶ መንሸራተቻ እየዘለለ ነው።
train,main-captions,images,2015,0714,4.2,እጆቹ በጭንቅላቱ ላይ ያለ አንድ ልጅ።,አንድ ትንሽ ልጅ እጆቹ በጭንቅላቱ ላይ ቆሞ
train,main-captions,images,2015,0716,1.8,ብርቱካናማ ቀሚስ የለበሰ ሰው ሰማያዊ ውሃ ውስጥ በካኖይ እየተጓዘ ነው።,ብርቱካናማ ጃኬት የለበሰ ሰው እጁን በአሸዋ ውስጥ ወደ ሰማይ እያነሳ ነው።
train,main-captions,images,2015,0722,1.2,በገበያ ቦታ ላይ የቆመ ጥቁር ቀሚስ የለበሰ አረጋዊ።,ሕፃኑ ቀይ ቀሚስ ለብሶ አደባባይ ውስጥ እየተራመደ ነው።
train,main-captions,images,2015,0731,4.8,አንድ ሰው በድንጋይ ገደል ላይ እየወጣ ነው።,አንድ ሰው በድንገተኛ ገደል ላይ ይወጣል።
train,main-captions,images,2015,0736,0.6,ሁለት ልጃገረዶች ፒጃማ የለበሱ ሲሆን ዳንስ እያደረጉ ይመስላሉ።,በቤዝቦል ካፕ የለበሱ ሁለት ልጃገረዶች ከቤት ውጭ ቁርስ እየበሉ ነው።
train,main-captions,images,2015,0738,3.4,በጥቁር መጫወቻ እየተጫወተ ያለው ነጭና ቡናማ ውሻ።,ነጭና ቡናማ ውሻ በትራግ-ኦ-ጦርነት እየተጫወተ ነው።
train,main-captions,images,2015,0741,3.0,አንድ ልጅ ቤዝቦል ይጫወታል።,አንድ ሰው ቤዝቦል እየተጫወተ ነው።
train,main-captions,images,2015,0744,0.0,ቀይ ቀሚስ የለበሰ አንድ ልጅ ፀጉር ካለው ውሻ ጋር በሣር ላይ ይሮጣል።,አንድ የስፖርት አድናቂ በስታንዶች ላይ የፊት ቀለም ይለብሳል.
train,main-captions,images,2015,0747,0.0,አንድ ጥቁር ውሻ በበረዶ ውስጥ ይወጣል.,በጎዳና ላይ የሚዘዋወረው የስኬትቦርድ ተጫዋች።
train,main-captions,images,2015,0749,3.2,ፈገግታ ያለው ወንድና ትንሽ ልጃገረድ ለፎቶ እየተነሱ ነው።,ፈገግታ ያለው ሰው ሮዝ እና ቀይ የለበሰ ትንሽ ልጅ ይይዛል።
train,main-captions,images,2015,0752,3.2,በበረዶ ውስጥ ወደ ፍሪስቢ የሚዘዋወረው ውሻ።,ውሻ በበረዶ ላይ እየዘለለ ነው።
train,main-captions,images,2015,0756,3.4,ሮዝ ቀለበት ያለው ቡናማና ነጭ ውሻ በበረዶ ውስጥ ሰማያዊ ቀለበት ባለው ቡናማ ውሻ ላይ ይጮኻል።,ቀይ አንገት ያለው ውሻ ሰማያዊ አንገት ያለው ውሻ ላይ ጥርሶቹን ይዞ ይሄዳል።
train,main-captions,images,2015,0761,4.2,ሁለት ቡናማ ውሾች እርስ በርሳቸው እየጠቡ ነው።,ሁለት ቡናማ ውሾች በአሸዋ ላይ እርስ በርሳቸው እየጠቡ ነው።
train,main-captions,images,2015,0764,4.0,አንድ የስኬትቦርድ ተጫዋች በዝቅተኛ ግድግዳ ጎን ላይ አንድ ዘዴ ይሞክራል.,አንድ ልጅ በሬሊንግ ላይ የስኬትቦርድ ብልሃቶችን ያደርጋል።
train,main-captions,images,2015,0767,2.8,አንዲት ወጣት በውሃ ውስጥ ጀርባዋን እያሽከረከረች ነው።,ሐምራዊ ልብስ የለበሰች አንዲት ወጣት በውሃ ውስጥ እየሮጠች ነው
train,main-captions,images,2015,0768,0.8,አንድ የበረዶ መንሸራተቻ በበረዶ መንሸራተቻ ላይ ከደረጃዎች አጠገብ በበረዶ መንሸራተቻ ላይ ይጓዛል.,አንድ ልጅ በኮንክሪት ግድግዳ ላይ የስኬትቦርድ እየሰነጠቀ ነው።
train,main-captions,images,2015,0773,1.4,ከቤት ውጭ ማኅበራዊ ግንኙነት የሚፈጽሙ ሁለት ወንዶች ያሏት አንዲት ሴት።,የተጣራ ካፕ የያዘች አንዲት ወጣት ሴት በዶሚኖ ፒዛ ግድግዳ ላይ ቆማለች።
train,main-captions,images,2015,0774,4.2,በመታጠቢያ ልብስ ውስጥ አንድ ትንሽ ልጅ በብረት ወንበር ላይ ተቀምጧል.,አንድ ልብስ የለበሰ ልጅ ወንበር ላይ ተቀምጧል።
train,main-captions,images,2015,0777,2.2,አንድ ጥቁር ውሻ በበረዶው ውስጥ እየሮጠ ነው.,ጥቁር ፒትቡል ውሻ በአፈር ውስጥ እየሮጠ ነው።
train,main-captions,images,2015,0778,3.4,አንድ ቡድን ታዳጊዎች በእንጨት ወለል ላይ እየተዘዋወሩ ነው።,የጨለማ ቀለም ልብስ የለበሱ ሰዎች ቡድን በእንጨት ወለል ላይ በመስመር ላይ እየጨፈጨፈ ይገኛል።
train,main-captions,images,2015,0782,0.4,አንድ ወጣት ልጅ ብስክሌት እየነዳ ነው።,አንዲት ወጣት ልጃገረድ ሰማያዊ መጫወቻ ላይ ተኝታለች
train,main-captions,images,2015,0783,1.8,በበረዶ ውስጥ የሚሮጥ ጥቁር ውሻ።,አንድ ጥቁር ውሻ በባህር ዳርቻ ላይ እየሮጠ ነው።
train,main-captions,images,2015,0784,1.0,በአጥር አጠገብ በበረዶ ውስጥ ሦስት ውሾች.,ሁለት ውሾች በሐይቁ ውስጥ ውሃ ይጠጣሉ።
train,main-captions,images,2015,0787,0.2,አንዲት ልጅ ከሁለት ጥቁር ውሾች ጋር በወንዝ ዳርቻ ላይ ትሮጣለች።,አንድ ትንሽ ልጅ የሚተኛውን ነብር እየደበደበ ነው።
train,main-captions,images,2015,0791,1.8,በአሥራዎቹ ዕድሜ ላይ የምትገኝ አንዲት ልጃገረድ በባህር ዳርቻ ላይ እየሮጠች ያለቀሰች ሲሆን አንድ አዛውንት ሰው ከኋላዋ እየተራመደ ነው።,አንድ ትንሽ ልጅ በባህር ዳርቻ ላይ በባህር ዳርቻው ላይ እየሮጠ ነው
train,main-captions,images,2015,0799,0.0,ቡናማና ነጭ ውሻ በስኬትቦርድ ላይ ከአንድ ሰው አጠገብ እየተራመደ ነው።,አንድ ሰማያዊ ልጅ በአረንጓዴ መስክ ውስጥ በዛፍ ቅርንጫፍ ላይ ተኝቷል.
train,main-captions,images,2015,0800,4.0,በአንድ ማዕበል ላይ በሰርፍቦርድ ላይ የሚጋልብ ሰው።,በአንድ ማዕበል ላይ በሰርፍቦርድ ላይ ጥቁር የለበሰ ሰው።
train,main-captions,images,2015,0802,4.2,ቀይ ሸሚዝ ያለው ሰው ወደ ተራራ ጎን እየወጣ ነው።,አንድ ሰው ወደ ተራራ ጎን እየወጣ ነው።
train,main-captions,images,2015,0807,1.4,አንድ ሰው ጥቁር ዩኒፎርም ለብሶ ሞተርሳይክል ይጓዛል።,አንድ ነጭ ሞተርሳይክል በሩጫ መስመሩ ዙሪያ እየተጓዘ ነው።
train,main-captions,images,2015,0813,1.2,አንድ ጥቁር ውሻ በወንዝ በኩል እየሰፈነ ነው።,በበረዶው ውስጥ እየቆፈር ያለ ጥቁር ውሻ።
train,main-captions,images,2015,0818,3.2,አንድ ወንድና አንዲት ሴት ፈገግ አሉ።,አንድ ወንድና አንዲት ሴት እየሳቁ ነው።
train,main-captions,images,2015,0819,4.8,አንድ ሰው በድንጋይ ወይም በተራራ ጫፍ ላይ ቆሞ ፀሐይ ስትጠልቅ እየተመለከተ ነው።,አንድ ሰው በተራሮች ውስጥ ፀሐይ ስትጠልቅ ሲመለከት ቆሞ ነበር።
train,main-captions,images,2015,0821,1.4,ሁለት ትናንሽ ልጃገረዶች ትራምፖሊን እየተጫወቱ ነው።,ሁለት ትናንሽ ልጆች በጨዋታ ሜዳ ላይ እየተጫወቱ ነው።
train,main-captions,images,2015,0823,0.2,ሁለት ልጃገረዶች በአየር ላይ ከፍ ብለው እየዘለሉ ነው።,ሁለት ውሾች በአንድ ሐይቅ አቅራቢያ ባለው ሣር ውስጥ እርስ በርሳቸው ይጨቃጨቃሉ።
train,main-captions,images,2015,0824,4.8,ጥቁር ቦርሳ የያዘችው ሴት ሲጋራ እያጨሰች ነው።,ጥቁር ሻንጣ የያዘች አንዲት ሴት ሲጋራ ታጨሳለች
train,main-captions,images,2015,0826,4.2,አንድ ውሻ በሣር ላይ እየሮጠ ነው።,ቡናማ ውሻ በሣር እየሮጠ ነው።
train,main-captions,images,2015,0827,1.0,ረጅም ፀጉር ያለው ሰው በካሜራ በኩል እየተመለከተ ነው።,አንዲት ሴት በቪዲዮ ካሜራ አቅራቢያ ግድግዳ ላይ ቆማለች።
train,main-captions,images,2015,0831,4.0,ቡናማው ውሻ በሣር ላይ እየሮጠ ነው።,ውሻው በሣር ላይ እየሮጠ ነው።
train,main-captions,images,2015,0835,0.0,ካፕ የለበሱ ሁለት ሰዎች ቁጭ ብለው ካሜራውን ይመለከታሉ።,ሰማያዊ ሸሚዝ የለበሰ ሰው የተንቆጠቆጠ ፊትን ይፈጥራል።
train,main-captions,images,2015,0842,3.2,ከኋላቸው ሰዎችና አበቦች ጋር እየተጫወቱ ያሉ ሁለት ልጃገረዶች።,ሱሪ የለበሷቸው ሁለት ወጣት ልጃገረዶች በአትክልት ስፍራ ውስጥ እየተጫወቱ ነው።
train,main-captions,images,2015,0848,0.0,ሐምራዊ ቀሚስ የለበሰች አንዲት ልጃገረድ እጆቿን በከባቢ አየር ላይ እየዘረጋች ነው።,የገና አባት ልብስ የለበሰ ሰው አንድ ትልቅ የኮንክሪት ሕንፃ ላይ እየወጣ ነው።
train,main-captions,images,2015,0849,1.4,ቀይ ቀሚስ የለበሰች ትንሽ ልጃገረድ ነፋስን ትጎትታለች።,ቀይ ቀሚስ የለበሰች ልጃገረድ በስልክ ፎቶግራፍ ትወስዳለች።
train,main-captions,images,2015,0851,0.0,ልጅ በበረዶ ውስጥ ተንሸራታች ነው።,በመንገድ ላይ የሚተኛ ሰው።
train,main-captions,images,2015,0854,4.2,ሦስት ውሾች በውሃ ውስጥ እየተጫወቱ ነው።,ሦስት ውሾች በውሃ ውስጥ ይዋኛሉ።
train,main-captions,images,2015,0855,5.0,በአሸዋ ላይ የሚሮጥ ነጭ ውሻ።,ነጭ ውሻ በአሸዋ ላይ ይሮጣል.
train,main-captions,images,2015,0856,0.2,አንዲት ትንሽ ልጃገረድ እጆቿን አናት ላይ አድርጋ በሰው ጀርባ ላይ ተቀምጣለች፤ ሰውየው ደግሞ በድንጋይ ላይ ተኝቷል።,አንድ ልጅ ጨዋታ እየተጫወተ ካለው ከሌሎች በተቃራኒ አቅጣጫ ይሮጣል.
train,main-captions,images,2015,0859,1.4,አንድ ቀይና ነጭ የሩጫ መኪና በአፈር የሩጫ ጎዳና ላይ እየሮጠ ነው.,አንድ ሰው በቆሻሻ ጎዳና ላይ በቆሻሻ ብስክሌት እየሮጠ ነው።
train,main-captions,images,2015,0860,2.2,አንድ ጥቁርና ነጭ ውሻ በከብት እርሻ በኩል እየሮጠ ነው.,አንድ ትልቅ ጥቁርና ነጭ ውሻ በውቅያኖስ ውኃ ውስጥ ይሮጣል
train,main-captions,images,2015,0862,0.6,በተጨናነቀ ጎዳና ላይ የሚራመዱ ሌሎች ሰዎች ሲራመዱ የጭቃ ካፕ የለበሰ ሰው ስልኩን ይጠብቃል።,አንድ ሰው ጭንቅላቱንና ትከሻዎቹን ከታሸገ መኪና በታች በማንሸራተት በጎዳና ላይ ተኛ።
train,main-captions,images,2015,0863,0.8,በግራጫ ሰቆች ግድግዳ ፊት ለፊት የመልዕክት ሻንጣ ያለው ሰው።,ቀይ ጃኬት የለበሰ ሰው መብራቱ ፊት ለፊት ቆሞ ነበር።
train,main-captions,images,2015,0865,3.2,ውሻ በውሃ ውስጥ ይዋኛል።,ሦስት ውሾች በውሃ ውስጥ ይዋኛሉ።
train,main-captions,images,2015,0867,4.6,ትንሽ ነጭ ጠመዝማዛ ፀጉር ያለው ውሻ በአፉ ውስጥ በትር ይዘው በመንገዱ ላይ ይሮጣል።,ነጭ ጠመዝማዛ ፀጉር ያለው ውሻ በአፉ ውስጥ በትር ይዘው ይሮጣል።
train,main-captions,images,2015,0871,2.8,ሰማዕትቷ ሴት ጥቁር አሜሪካዊ ባንዲራ፣ ታርታን ካፕ ለብሳለች።,ቀይ ፀጉር ያላት አንዲት ሴት በአሜሪካ ባንዲራ የተጌጠ ጥቁር ባርኔጣ ትለብሳለች።
train,main-captions,images,2015,0872,0.6,መረቡን የያዘ ሰው በውኃው ውስጥ ቆሞ ነው።,አንድ ጥቁር ሴት እና ሁለት ጥቁር ልጆች በሸክላ ድንኳን ውስጥ ተቀምጠዋል።
train,main-captions,images,2015,0873,0.4,ቀይ የአካል ብቃት እንቅስቃሴ ልብስ የለበሰች አንዲት ሴት በፕሬስ ውስጥ ሊሞን እየጨፈጨፈች ነው።,ሮዝ ቀሚስ የለበሰች አንዲት ወጣት ፎቶግራፍ ትነሳለች።
train,main-captions,images,2015,0877,4.2,አንድ ሰው በጎዳና ላይ ሁለት ውሾችን በሻንጣዎች ይራመዳል,አንድ ሰው በከተማው ውስጥ ሁለት ውሾችን ይራመዳል።
train,main-captions,images,2015,0880,2.2,አንድ ውሻ በበረዶ ውስጥ እየሮጠ ነው.,በአፈር ውስጥ የሚሮጡ ሁለት ውሾች
train,main-captions,images,2015,0881,1.6,በበረዶ ውስጥ የሚጫወት ትንሽ ልጅ።,ቡናማና ነጭ ውሻው በበረዶ ውስጥ እየተጫወተ ነው።
train,main-captions,images,2015,0890,3.2,ሰማያዊ ሸሚዝና ቡናማ ሱሪ የለበሰች አንዲት ሴት ጠረጴዛ ላይ ተቀምጣለች።,ቱርኪዝ ሸሚዝ የለበሰችና ባንድና የለበሰች ፈገግታ ያላት ወጣት በቤት ውጭ ባለው ጠረጴዛ ላይ ተቀምጣለች።
